,sigma_x_ref,sigma_y_ref,sigma_xy_ref
0,0.043484341381052234,0.02653654344894797,0.03503478277540735
1,0.052494729483408234,0.03801614215825589,0.04497851307465368
2,0.060917377336298636,0.04488710000809465,0.05180773667243022
3,0.07123987970974106,0.05097555239236945,0.06087769839709088
4,0.08279715841812586,0.061975126255850485,0.07122691349592877
5,0.09476684267380295,0.07043540657203326,0.08250740910836063
6,0.10604500585423467,0.08295099864555132,0.09342477863425057
7,0.11580551208891038,0.09054648121115488,0.10320525434619335
8,0.12347148338193889,0.10070794790131757,0.11109232518907601
9,0.12875371043658837,0.10462976068106009,0.11681271056875145
10,0.1319379499501434,0.11064654398561442,0.12026768803698003
11,0.1328673495756763,0.1104438831690619,0.12194986729368214
12,0.13257829166886748,0.11296676043892133,0.1215278621868546
13,0.12942018352104562,0.10927567197560564,0.12020183994008934
14,0.12599770490499515,0.10896825126830492,0.11551570529121119
15,0.11467218781140806,0.10011696220418825,0.10997462733634296
16,0.1047241866887755,0.09379015590557313,0.09509949418024354
17,0.056073569336812235,0.06678161875543637,0.07009196167101601
18,0.057266584511372134,0.023547394693020647,0.04182040586353049
19,0.06280013239860312,0.035420119827844765,0.046632003971170434
20,0.0721802910939881,0.03879181111593481,0.05406087577423872
21,0.08168822157258696,0.046089929073627925,0.06157300007635147
22,0.09137821836836058,0.05167493758017916,0.07063614381014756
23,0.1001394487030646,0.06239028691070346,0.07979267473789979
24,0.1077165286800213,0.07010803591605769,0.08875067355453371
25,0.11363690765821806,0.08125872067473992,0.09662290348491431
26,0.11769291364913434,0.08762878186970216,0.10294119901541071
27,0.12042180708403344,0.09583657921583028,0.10747956995818836
28,0.12101445434020928,0.09866450237318043,0.11033590870142707
29,0.12147719089968237,0.10276693569489956,0.11137073715239473
30,0.11849051087036083,0.10250739700034092,0.11130675012947927
31,0.11706435198877249,0.10271204682578926,0.10931085300194532
32,0.108037339698044,0.10092099963552659,0.10536296775475541
33,0.1010311665584079,0.09509584616031784,0.1000763573627921
34,0.079237152391428,0.09209868760790177,0.08303644334264067
35,0.025188293030495246,0.07157103312673957,0.06986865757814968
36,0.06627010771239598,0.02624433006048344,0.04518981202635521
37,0.07343787704196038,0.029994394302303724,0.04876279084055964
