,sigma_x_ref,sigma_y_ref,sigma_xy_ref
0,0.0761819296336939,0.04541844988802165,0.05515170291517161
1,0.10915567973513964,0.060676442110249154,0.08932383996972802
2,0.12255435972066078,0.1104861437507184,0.11470285454047145
3,0.06936936111132457,0.08755629340311079,0.08671170138915525
4,0.08604812611881558,0.013129823700814478,0.04708852187480886
5,0.06945646438202821,0.027852286234456135,0.06176287585159138
6,0.03444905238262881,0.06473795749193506,0.057253289926192066
7,0.010342464743903101,0.082796335886819,0.06778241072434397
8,0.007038366541697696,-0.007089370092997736,0.03266858473084038
9,-0.042983437110254846,0.013179387679302568,0.007874654397671545
10,-0.03754559738088944,0.017687561636437192,0.0143508995140072
11,-0.01474619007930461,0.06988413856464332,0.05063409301470571
12,-0.16926842229420758,-0.021190157246535984,-0.0361433774220546
13,-0.13562870700691318,-0.00667616539488259,-0.03955838514436302
14,-0.11945781472240133,-0.015676134702506,-0.035363647754254705
15,-0.06496563577592318,0.02083333333333326,2.4980018054066027e-16
