,sigma_x_ref,sigma_y_ref,sigma_xy_ref
0,-11.634757979110852,-15.402529378567118,2.272612217809321
1,-27.79019671898177,16.425540908413666,1.9635890785284167
2,-30.136671853702673,23.088185340939752,-1.1807199638695949
3,-13.690829432101262,3.5972982294156157,-5.28034281402633
4,13.71362274068213,-25.18576645560538,-7.310231423787578
5,37.13500920939924,-44.013747605280095,-5.006768525636568
6,42.8729173351095,-39.181275614721315,1.5933841412778038
7,26.75860371034039,-10.604563024112418,8.978173451590756
8,-4.331680412845685,29.938104395830205,13.493432343446848
9,-37.73086700515335,64.22974619489635,12.859642446119633
10,-61.224337030770506,78.23428070677045,7.233950503931522
11,-67.82638495614093,64.504713854323,-1.1427689893380093
12,-57.83066644431656,28.018684083160693,-8.709569233822908
13,-37.305949993849666,-20.745556980353722,-12.887396705905045
14,-15.690644939824328,-64.34342042760585,-11.28561427991546
15,-2.650290414049649,-88.8417479428736,-4.158162479182846
16,-11.139337448931645,-16.550233218808224,6.661378993310334
17,-27.36298258256549,17.7500396578847,6.122008534676882
18,-31.753159377781262,25.826934256317028,-3.080867816229008
19,-17.365660756018777,6.922882174925498,-15.698869832566563
20,12.076130838389282,-25.386065079705837,-23.26626409206857
21,41.00445501929281,-50.08805127526403,-16.474126202231755
22,51.77063489362,-49.69280643962302,3.9424833107864967
23,37.29016649030736,-19.540214376117724,27.79389263919466
24,2.889431131695458,27.32524359108514,43.06190333953207
25,-36.858678929239886,72.03576204147026,41.5222240713596
26,-66.94997683827101,92.94612268744635,24.1439774187353
27,-78.19705125914287,83.15655942948969,-2.5522355589069288
28,-68.78883166218814,40.52152068958717,-27.74074569783512
29,-45.66288142375129,-17.794566031956002,-41.01139911170621
30,-19.93486632871121,-77.05931123748417,-36.92539992817615
31,-2.624392174615764,-113.16273964216441,-14.74662154098864
32,-10.05125443376336,-18.70909891223878,10.588889088042345
33,-25.39447379403064,19.792381356084388,10.835539344281607
34,-35.4511803271694,31.572683505556757,-2.8989277436016976
35,-25.810280326597635,14.500260972617035,-26.30962535628072
36,7.967049970070413,-24.811739753990366,-42.90751886870804
37,48.63542158226391,-63.263577743981315,-33.08328732763415
38,71.5280857075532,-72.28981593181494,3.562638931329151
39,60.35881837812301,-40.74616624921101,49.81700860839675
40,19.388946885088505,22.291214285419084,80.17151128490262
41,-34.4991344466639,86.97845131555319,80.64687661862516
42,-79.71397328340325,128.2786920931902,48.30420144553628
43,-100.13257301991086,121.69624860631427,-1.6740883915909344
44,-93.09548729498721,72.48184467274862,-50.521103922514975
45,-64.00410356512333,-13.733406214686097,-78.55989188608774
46,-28.34674955071307,-102.70287764593276,-71.4817811711159
47,-5.494872821101255,-170.00969695532496,-29.25640916223223
48,-6.200975702602648,-21.62378506742283,13.782366762301756
49,-21.14638959367312,21.439304985308937,16.990700263109822
50,-41.66745159473804,40.73120020945856,1.2459709344159486
51,-41.22170122129639,28.8424892699923,-37.16770509636202
52,-1.2068140569704813,-22.203633663901442,-69.49704291792214
53,61.279137292104025,-84.42374024504785,-60.09469288818524
54,104.82810196126817,-112.86417882223293,-1.2397620964919007
55,102.06551529776067,-78.03018448032455,76.44049358486379
56,48.741281576481605,9.844594420916993,134.12780650860853
57,-29.988569543438743,115.99628243705706,137.53381600790328
58,-100.89569706785275,186.81344856437292,87.94369986127161
59,-139.31033177974314,196.33241754891935,2.0382061096770347
60,-133.0609042673745,123.86992915596579,-81.90775219989838
61,-95.13722611364227,0.4921467751641302,-131.06666657367788
62,-44.34323405450711,-151.8537427241258,-124.70686938945026
63,-7.684285327123245,-273.0567940685337,-50.10676860524946
64,1.2160763587297012,-24.984690038835787,15.564328012738521
65,-12.550704026134193,20.937471123558176,26.271653326639697
66,-51.43492612769841,54.38492150903397,11.839172366597252
67,-68.20498969936665,53.662859512098606,-47.94888193976332
68,-17.46366777976478,-14.4014963519387,-108.56712911760015
69,77.87102283873718,-116.97831730276603,-103.42348706490105
70,160.39509882682285,-178.90934859000942,-16.415490772083068
71,170.03012380798066,-143.63600827399014,114.94186118510608
72,98.76252454697541,-9.83026770481895,212.95608831918784
73,-22.510550821079107,159.81699457357445,230.12656477320476
74,-137.8696586190679,292.0611346657914,147.7439945639689
75,-199.46113663391677,312.509100693964,10.98458861097051
76,-198.23591468043776,218.84810675704364,-128.8831391775683
77,-139.83142692526607,13.412954880649153,-212.769230619571
78,-65.3475566930529,-225.5922944906802,-199.70932095300367
79,-15.531206908254472,-450.33310909663,-85.02783266556574
80,14.660969972505011,-28.33514058192121,15.51112132696597
81,2.349783574521874,15.868046441968671,40.5986971983209
82,-67.80138354698522,74.23531957810503,32.831964040053485
83,-109.79830445955031,94.76349096378424,-59.28478342666091
84,-49.66753730474944,3.2346515560397826,-165.41192044139373
85,103.73984051938717,-164.95586407013133,-177.09855556485593
86,245.70190597004094,-286.86939210529073,-43.90288852906247
87,283.8550006225338,-251.71311019197202,167.30003504869907
88,177.5891705832412,-46.18544250224769,343.8832996726194
89,-14.523898722273628,240.78823747857516,371.2653786984172
90,-197.88495156381447,458.7677712109168,246.10678802628368
91,-300.30241036734685,513.5776707016424,15.097417394733819
92,-286.58610806784134,349.40213848440476,-205.19278388715432
93,-203.87158979391165,43.10217697281814,-331.70489478274817
94,-92.0695228931597,-359.31312637440067,-317.2850097145092
95,-14.724755975857967,-725.999349735082,-126.27273972919669
96,36.78562930442037,-31.23813399160889,13.054951744215943
97,22.30429236644312,3.512879496877739,62.25484287120365
98,-88.33516988438669,101.66312430673842,68.27365625416749
99,-178.79763470048368,161.3770966527871,-68.51234032075243
100,-100.54172530179989,38.11455094247116,-252.68298138085203
101,133.6132794212176,-235.07113744361772,-295.080415307251
102,388.7031048227027,-462.6737585038462,-100.05115254302979
103,463.66744873627346,-431.95995208242584,258.5367435009648
104,302.34577952252016,-97.3714568471993,548.8901154125774
105,-13.788463726491514,378.7261178681759,608.0475029938702
106,-311.26382893139714,751.8398707725795,377.9607508537394
107,-448.13239213448514,812.6638003747487,8.952542471627455
108,-420.8795399142084,556.259679813334,-341.33807066351136
109,-265.9119092627709,32.94336540477346,-516.3732940086925
110,-114.60592417722019,-550.7164060509598,-457.12590389133925
111,-30.41400604218181,-1145.6949191769088,-192.20221572196868
112,62.97577620851511,-33.77652562180578,5.681097377993535
113,54.454524247510065,-19.85721483785873,93.41169341758982
114,-120.80887360607302,138.396869862335,124.2716023045777
115,-275.4357616044251,264.5941247866981,-72.69153418374367
116,-199.04496416225143,107.11580233212189,-381.71960074345543
117,185.64377886102605,-341.7967611741296,-495.59263577920046
118,611.8573832323046,-750.4890978989494,-187.03265977225604
119,763.9443285691328,-728.1873442464441,403.25799455493944
120,481.4128126644079,-163.73117760616762,910.0230898041432
121,-48.462530035684324,647.566819021007,963.1143139688916
122,-509.52444911543824,1231.8108923264256,568.0158779924234
123,-696.996102400308,1291.448462896272,-70.93116925079906
124,-567.7369414583449,777.8746412218757,-579.4325738616415
125,-332.8463131864202,-15.374346792713041,-774.7594911977684
126,-112.40871427135477,-905.5659577432834,-639.0775954055646
127,-3.2309211061814267,-1674.9789494102827,-225.19982493444655
128,99.62062242627006,-34.184950733347605,-4.215524268408115
129,87.42056394908104,-58.90584545296146,129.04914687497686
130,-143.23547496778488,180.4688032314554,211.92935713265376
131,-436.78829299492617,427.4274312488135,-59.80421243279756
132,-351.52994042520544,232.11105853298565,-582.1064959556264
133,246.0226612392201,-500.94143477918385,-821.209154036991
134,1001.995128581319,-1237.2705278859612,-339.1958641526048
135,1234.6175985960215,-1204.5183842105157,689.480596056284
136,731.804942672955,-215.3868626194388,1500.4734516833555
137,-178.21225815440118,1163.3114383481286,1537.759976153507
138,-896.224407997024,2056.0504043952724,741.1535506807297
139,-1040.9421676433103,1944.3747212975409,-286.0509145350346
140,-762.9844393302512,1007.1234870609219,-1014.0539491404699
141,-314.8980529600995,-304.051481438407,-1131.3877566701522
142,-71.56053528078745,-1399.2833490569399,-764.7537751078863
143,-24.82072034447566,-2313.9834504821943,-274.74954960116327
144,115.29520503958966,-37.2229205883301,-29.43073016964192
145,152.72059459506633,-117.80189859613154,169.68551181921939
146,-172.20789538346725,219.72646763674268,342.60847995458636
147,-658.1550637041398,676.9929781806222,-6.784028007977612
148,-644.0059031328786,469.92469192896715,-890.1329096936888
149,375.50782122754686,-766.1126904041955,-1375.4555704585475
150,1636.0437057290567,-2052.1651151279584,-549.1207222461563
151,2009.5048863995576,-1973.5979060578786,1207.0655251534922
152,1018.5195801937932,-151.75747056519674,2552.196638349793
153,-555.444355524782,2178.6987459690026,2333.6305037472025
154,-1567.9167446597971,3392.3258838555535,838.5443800462972
155,-1570.9637612378342,2790.399681787061,-879.822757339733
156,-853.4828891444574,959.5240766913232,-1703.9326064937136
157,-249.91778092796378,-896.9840262869641,-1534.5504422807985
158,29.572959046587243,-2213.6061638899628,-845.60791813438
159,62.35741073470973,-2817.667306188421,-182.07437885625788
160,132.75161890225243,-32.10650449488088,-52.39954163907371
161,219.20826729282658,-209.14383061547386,181.31903649080434
162,-132.59160761835267,231.77022203643781,557.6345864657137
163,-1046.055174866846,1075.5670708114671,120.47581377633566
164,-1093.159321650263,887.4098838942045,-1380.1229971200041
165,554.6313149868256,-1191.6429959482516,-2291.3752816634333
166,2772.039416428527,-3478.414991796695,-861.7282393750346
167,3207.3560179072165,-3142.45403979657,2267.379764148708
168,1247.6419125162647,255.19907173504419,4296.649412233754
169,-1458.7288453826964,4173.5131588127215,3435.4498747704583
170,-2777.4076038030316,5455.2142082390865,444.51081466569156
171,-2124.4227277107384,3536.2624203361543,-2077.884230008099
172,-836.3562736560793,301.7819865100502,-2728.785546049627
173,29.331035734457316,-2103.8281945040007,-1832.8647811028081
174,109.40914403626914,-3042.290023886856,-725.9104680616565
175,-24.859821133972673,-3286.858624313914,-196.63261995276997
176,62.68706937557956,-42.967151655217734,-117.02068314844657
177,389.398936152324,-325.71515972073786,174.78131236255774
178,-78.67124168314204,170.62880874989656,869.9549676292975
179,-1574.3285653406183,1692.436103188854,407.04185943737065
180,-1928.567945793841,1659.787221753965,-2159.220941169085
181,947.2115637207543,-1958.618593938138,-3857.699956792414
182,4714.027060577711,-5935.571940443877,-1213.376073676591
183,5100.587596959311,-4922.427216608067,4335.420399910092
