,sigma_x_ref,sigma_y_ref,sigma_xy_ref
0,0.027657037569483563,0.016447149971204382,0.022403209004406042
1,0.032441032083685116,0.024651166559887864,0.02832218571974629
2,0.0352647284793336,0.027297701375667338,0.031177624188364915
3,0.037474189869204144,0.029891648058955434,0.03350323292995766
4,0.03923249154146468,0.03156101487313551,0.035230065690214675
5,0.04073659636494517,0.03306006293450268,0.036728907402484245
6,0.04205264162658053,0.03430918609666012,0.037989226916450604
7,0.04325247652594297,0.035372914170252595,0.039143844865407534
8,0.04437078537988404,0.03642728023817027,0.04019130817831183
9,0.045442984471906596,0.03729619232525507,0.04119713948505614
10,0.04648920789618179,0.0382738359499793,0.042160543265490735
11,0.047529259392045914,0.03906641234911887,0.043119474671777
12,0.04857522892142463,0.04003572403810629,0.04407214107960301
13,0.049638716424301524,0.0408181232336217,0.045042630203433076
14,0.05072689063424174,0.04182008591237474,0.04602800231610346
15,0.05184649750921955,0.04263095463343314,0.04704440583788742
16,0.053001500726967396,0.04368980769989124,0.04808795424766456
17,0.05419555503690027,0.04455150592093354,0.04916982971127901
18,0.05543044935352935,0.04568060004461445,0.05028545196327161
19,0.056707773429966635,0.04660511187001698,0.0514426878354675
20,0.058027798866329555,0.04781042058499821,0.05263649104054576
21,0.05939069124752644,0.0488027971723472,0.05387239965471289
22,0.06079564352153449,0.05008515569824751,0.05514508818602438
23,0.062241818292927215,0.05114566606536894,0.05645838895307804
24,0.06372763294233713,0.05250226388065665,0.057806845616978325
25,0.06525153518915378,0.053627808967639246,0.059192995681033395
26,0.06681138260205804,0.055053220361900246,0.060611368726162906
27,0.06840511187226586,0.05623830058336307,0.06206348870103662
28,0.07003017874038148,0.05772521790094526,0.06354396335467878
29,0.0716841577866088,0.05896261814564102,0.06505350223800122
30,0.07336422203190024,0.06050238856724749,0.06658686507943197
31,0.0750676963317542,0.06178367903033727,0.06814409292623218
32,0.07679156369287266,0.063366709318742,0.06972015774224148
33,0.07853298707314671,0.06468262400600555,0.07131454285939469
34,0.0802888341783507,0.06629869570247254,0.07292248295072802
35,0.08205617729639803,0.06763942881706353,0.07454299106774234
36,0.08383183127946503,0.06927795250238744,0.0761716081073276
37,0.0856128377085989,0.07063339942718866,0.07780694865698079
38,0.08739601263791186,0.07228362748645512,0.07944489841773687
39,0.08917841917815095,0.07364358823032668,0.08108373481736865
40,0.09095692279398687,0.07529479922838983,0.08271972336025617
41,0.0927286548914496,0.0766491561380594,0.08435085842372615
42,0.0944905742647511,0.07829081936388288,0.08597381751890121
43,0.09623992321854863,0.07962969656679869,0.08758636094352305
44,0.09797379431130199,0.08125162192363561,0.08918560792764843
45,0.09968957978232279,0.08256553076217371,0.09076912966755848
46,0.10138454313366463,0.08415800660791639,0.09233451423631367
47,0.10305626206440266,0.08543797891086946,0.09387918519543613
48,0.1047022047389099,0.08699189848466649,0.09540122357601351
49,0.10632016599280691,0.08822960770651178,0.09689794326502642
50,0.10790784839802259,0.08973658330413048,0.09836793869306941
51,0.10946329115251285,0.0909244522461472,0.0998084482103687
52,0.11098445630549059,0.0923769152730548,0.10121859559142922
53,0.11246964944507964,0.09350820823113914,0.10259557346539518
54,0.11391711171528018,0.09489949264351005,0.10393904550367085
55,0.11532543114709948,0.09596838937922514,0.10524618354974767
56,0.11669314140139575,0.09729279580231853,0.10651719545606082
57,0.11801912232770495,0.09829444468206083,0.10774925183306565
58,0.11930220672055081,0.09954728265124035,0.10894310195149977
59,0.12054156841154062,0.10047783061327487,0.11009592901278788
60,0.12173633874640621,0.10165543687728518,0.11120901328688028
61,0.12288598019538355,0.10251203451548252,0.1122795585558556
62,0.12398991475861665,0.1036117661176138,0.11330935762352008
63,0.1250478806869385,0.1043925470473005,0.11429563720409287
64,0.12605957562306025,0.10541274887825547,0.11524067597779615
65,0.12702499352433383,0.1061167835810296,0.11614172083928305
66,0.12794408607020602,0.107056731183233,0.11700150158976964
67,0.12881707622705485,0.10768395661527808,0.11781727833468371
68,0.1296441423323228,0.10854377610692845,0.11859218944110463
69,0.1304257038860529,0.10909490339104877,0.11932349826171863
70,0.1311621338054879,0.10987547136927034,0.12001470181079756
71,0.13185401090296256,0.11035187477772956,0.12066305526384437
72,0.13250186715812184,0.11105470186125677,0.12127235748150945
73,0.13310639986089723,0.11145829295254805,0.12183984437997865
74,0.133668262465232,0.11208539516992333,0.1223695533930166
75,0.13418822742736214,0.11241848630993678,0.1228586924730385
76,0.13466703141487157,0.11297224878711887,0.12331146808494277
77,0.1351054773021333,0.1132374103378394,0.12372505613413388
78,0.13550434739239914,0.11372044768027245,0.1241037561519155
79,0.13586442963578094,0.11392036287466922,0.12444471498824773
80,0.13618651633379442,0.11433538029042978,0.12475224217417559
81,0.13647133512524445,0.11447270125823095,0.125023468277791
82,0.13671965574023404,0.11482235987152867,0.1252626212633973
83,0.13693210023908275,0.11489956747417318,0.12546684103513264
84,0.13710938727328892,0.11518635648753217,0.12564017157738208
85,0.13725198785980397,0.1152056256103442,0.12577980418794313
86,0.13736054602393,0.115431743047685,0.12588948202195396
87,0.1374353351645745,0.11539481382643735,0.12596651068029477
88,0.13747690697109805,0.11556205658753627,0.12601419597270933
