,sigma_x_ref,sigma_y_ref,sigma_xy_ref
0,0.00016491774816140836,-0.001758653191848869,-1.4388268057746735e-05
1,-0.0007943552071805748,-0.0019465256382013574,0.00010121407576782483
2,-0.0006663884025437938,-0.002056986687486162,-0.0001131686916538699
3,-0.0016353632465745394,-0.002218441147407879,0.0002071715726426754
4,-0.001287057836135419,-0.0022911778585895104,-0.00024202461928637955
5,-0.0021072191071260238,-0.0019280851772554564,0.0003268943839652428
6,-0.0019573594837248853,-0.0010559915960258737,-0.000342762808821992
7,-0.0030986239929035597,-0.00013148301048043765,0.0004683330711690304
8,-0.0033148602186410803,0.0004127797483653439,-0.00044359172233714167
9,-0.004982207592353738,0.0008889824390818091,0.0006379929556268317
10,-0.005173359007948852,0.0015196651495770763,-0.0006147729709836126
11,-0.003931878688910373,0.001138271888951381,0.00046147489993669805
12,0.002554371819680906,-0.0022157242646350384,-0.001282011773386896
13,0.009092815339431182,-0.007447007350346757,0.0004327010875349591
14,0.008554497283241619,-0.007765227625633336,-0.0003608726395321616
15,-0.010415973627657615,0.005559711946596824,0.0029474943394168234
16,-0.04251716798580513,0.03206316609745791,0.0015361248300623245
17,-0.0660680868962342,0.05328145456552011,0.001830106253085287
18,-0.0435600040955719,0.03795016660870573,-0.00511959230868251
19,0.04279924334061763,-0.03411030637016971,-0.007789378241861351
20,0.16873418682349967,-0.14335452903761364,-0.011447823514472892
21,0.2524106057436212,-0.22035637371450523,-0.0016107059575551782
22,0.19519636615712396,-0.173696754623194,0.01072303791402879
23,-0.06030101079569841,0.050340942544580686,0.030813044534463128
24,-0.4587611807882782,0.40667276068330516,0.03527469783908046
25,-0.8226102371938429,0.733408279968329,0.026266629298971948
26,-0.9014356980306777,0.8027106735550662,-0.012668730879742312
27,-0.49849881922296674,0.43253584782842314,-0.05811212940573408
28,0.406137507800468,-0.391107386377638,-0.10377195486085261
29,1.5752888037079238,-1.4453077026756884,-0.10928591137769189
30,2.556693663621561,-2.306285148014521,-0.07278002663591059
31,2.8243439734590337,-2.492274214928925,0.02223427486468522
32,1.9982771296062047,-1.6673602944127146,0.13639730633555752
33,0.03167063722347607,0.17883387735406828,0.24772500027397182
34,-2.691795293548298,2.6540371531103255,0.293167706077878
35,-5.424446413397735,5.035472445576643,0.25851257635705627
36,-7.249839428414395,6.474661611091485,0.11600530519883459
37,-7.36933995271414,6.271781126342455,-0.0910608070758377
38,-5.362443927093827,4.122748895393154,-0.333769616520775
39,-1.3578923383717088,0.2575592585456983,-0.5271005976601738
40,3.9614346937932603,-4.580669896106357,-0.6338565617728115
41,9.498290666443065,-9.30615866758783,-0.5927349029873551
42,14.004081219896747,-12.761893672500698,-0.4202212753199257
43,16.368083967904425,-14.008233077808285,-0.11901179717024284
44,15.877198405353493,-12.554140429210696,0.23252235816427771
45,12.364002310542137,-8.469989182734922,0.5917193665582311
46,6.236883261283513,-2.367005241330242,0.865905957751094
47,-1.622517476630411,4.745616619660631,1.029592998709341
48,-10.03951577908771,11.676690528974195,1.0279771582915918
49,-17.775910623809455,17.292468316270874,0.8885731577086076
50,-23.738948074062357,20.720798116506472,0.6082145374784755
51,-27.14983392380409,21.488719671160744,0.25915378883735485
52,-27.62961765802656,19.569188781845348,-0.13552379902807252
53,-25.21638584235141,15.34692456532461,-0.49386028871348014
54,-20.305743552691403,9.514630812164537,-0.8030071467953092
55,-13.55313909774443,2.9351910632236855,-1.002457141669587
56,-5.745193230090632,-3.50850773531028,-1.1107642799181543
57,2.3191285325137128,-9.041772633562,-1.0982720698076296
58,9.935586226619236,-13.095054502060602,-1.013034621453519
59,16.56196421465492,-15.351642666109491,-0.8455315355647635
