,sigma_x_ref,sigma_y_ref,sigma_xy_ref
0,0.02849774948492258,0.01687411717671348,0.023093967394274648
1,0.03341482794875545,0.025495148674548745,0.029176422009883154
2,0.036307711429213706,0.028024239885050865,0.032112942312640294
3,0.038565836667260996,0.03088496674497571,0.03448497068507703
4,0.04036748721898438,0.03237277911244894,0.03625499355778481
5,0.041920571530180445,0.034132994422001045,0.037790782832925814
6,0.04329880836619416,0.035189416470239064,0.0391048276127985
7,0.04457851116999813,0.03654521165783474,0.04032098305099784
8,0.04579782790939713,0.037421818902311464,0.041454921143433396
9,0.04699365594041936,0.03862852055389794,0.04256142230723801
10,0.048187294421724515,0.03945518332108643,0.043653125473623884
11,0.04939840327691886,0.04063606867941607,0.044756668845014905
12,0.05063891811546822,0.0414851091895419,0.045881289332497834
13,0.051919358972310314,0.042705671308179205,0.047039718749545
14,0.05324597379062394,0.043617479687922414,0.04823837116991454
15,0.05462387928247653,0.04491256268499383,0.049482295933867694
16,0.05605567601995225,0.04590815740507283,0.050775700154232
17,0.05754306921129192,0.04729449050392838,0.05211910744201275
18,0.059086237787248336,0.04838247968382023,0.05351500893294226
19,0.060684642330929184,0.04986536450024126,0.054961176158714584
20,0.06233681844131689,0.051046122351472434,0.05645874835358132
21,0.06404071232447711,0.052623353069144174,0.05800381793471892
22,0.06579373200486557,0.05389166884584476,0.05959643744561077
23,0.06759278999737828,0.05555598667456563,0.06123170679749415
24,0.06943452146671641,0.056902818636621,0.06290878632223663
25,0.07131513574283521,0.05864352821878627,0.06462224341683212
26,0.07323074825349879,0.06005720956107036,0.06637049225197081
27,0.075177102265469,0.0618612911460629,0.06814788874002832
28,0.07714998150735924,0.06332839087065195,0.06995221493712778
29,0.07914484114320736,0.06518129918514398,0.07177784838624678
30,0.0811572792975288,0.0666872623978656,0.07362203274981063
31,0.08318260317298021,0.06857352728962296,0.07547934345589591
32,0.08521634432826075,0.07010317369197883,0.07734656721791737
33,0.08725377781713134,0.07200687425695623,0.07921861614167854
34,0.0892904701098543,0.07354480536229041,0.0810918944473264
35,0.09132176399981845,0.07544996276700516,0.08296176443145255
36,0.09334335057700882,0.07698090992314854,0.08482431844104443
37,0.09535072926810356,0.07887182692624356,0.08667546465454942
38,0.09733979685695032,0.08038095954375363,0.08851105180893552
39,0.09930628975674899,0.08224252293026474,0.09032761604821515
40,0.10124638406728725,0.08371572722185294,0.09212082856775611
41,0.10315612566285509,0.08553368095910513,0.09388792387321565
42,0.10503203588165522,0.08695781282550663,0.09562445864851825
43,0.1068705340448452,0.08871900367096025,0.09732842476067068
44,0.10866854371321566,0.09008211451818615,0.0989953228242962
45,0.11042291171460239,0.09177470752563666,0.10062394885537167
46,0.11213101004900528,0.09306623848468132,0.10220979930492476
47,0.11379015532982573,0.09467989711775937,0.10375250743548049
48,0.11539820140650081,0.0958908352346598,0.10524760887558136
49,0.11695296328721305,0.09741685948617906,0.10669559179779224
50,0.11845279538248343,0.09853984888770073,0.10809206399610373
51,0.1198960244616053,0.09997126482695962,0.10943836912053116
52,0.12128150807695048,0.10100066655181328,0.11073020851490527
53,0.12260808191737516,0.10233226194569367,0.1119697634828596
54,0.12387509239826922,0.1032641578994371,0.11315283823873275
55,0.1250818649338531,0.10449246076200824,0.11428241479498892
56,0.12622820378860233,0.1053245998508977,0.11535439800472237
57,0.1273138893406136,0.10644779966905649,0.11637251445048648
58,0.12833913696978716,0.10717948725362036,0.11733275741574185
59,0.12930413340419,0.10819730183993603,0.11823952327345867
60,0.13020944451271355,0.10882923683072576,0.11908887419660548
61,0.1310556034439474,0.10974273086673025,0.11988578395108791
62,0.131843454488907,0.11027679766122789,0.12062636036389342
63,0.13257380913796357,0.1110881616366095,0.12131604580040219
64,0.1332477094036737,0.11152718631495495,0.12195097132221457
65,0.13386617243963772,0.11223948643407078,0.12253692375358184
66,0.13443035148079185,0.11258696793215273,0.12307004104458831
67,0.13494139574118336,0.11320387845578139,0.12355631541528879
68,0.13540047989416715,0.11346370567812791,0.1239918873586578
69,0.13580881426179947,0.11398923503570813,0.12438279978318896
70,0.13616750372871045,0.11416540004458331,0.12472521000930388
71,0.13647775473998724,0.1146036209530864,0.12502503881569474
72,0.1367405105463071,0.11469993656406885,0.12527850080475314
73,0.1369569177091221,0.11505472848785958,0.12549119877245776
74,0.1371276648367783,0.11507455597763161,0.12565948014164988
75,0.13725379437507867,0.11534936578048804,0.1257884025488609
76,0.13733564379332242,0.11529535513556555,0.12587456797247656
77,0.13737412182596886,0.11549297894484833,0.125922217485935
78,0.13736911015575137,0.11536682028401024,0.12592839021214866
79,0.13732137231252928,0.11548920661784656,0.1258961756807422
80,0.1372302135330996,0.11529138713059761,0.12582331393177212
81,0.13709626376268735,0.11533945838786908,0.12571131577932457
82,0.1369181026252767,0.11506901422352434,0.12555899649438765
83,0.13669626938272966,0.11504250079998285,0.1253657264710961
84,0.1364284207558677,0.11469674746202974,0.12513192480992288
85,0.13611509365451258,0.11459402608113778,0.12485406194241967
86,0.13575274534048032,0.11416824336514764,0.12453491055164047
87,0.13534206935298781,0.11398616874779705,0.12416698747549802
88,0.13487791702479185,0.11347320595542726,0.12375649449064148
89,0.13436141394539053,0.11320692282234007,0.12329049767696866
90,0.13378518413143567,0.11259667498295381,0.12278019656280825
91,0.13315126173976066,0.1122393959754665,0.12220502807452911
92,0.13244905936667892,0.11151807887097723,0.12158352562197002
93,0.1316823572794072,0.11106081425887432,0.1208842491294511
94,0.13083574282608573,0.11020992958324391,0.12013663073302128
95,0.129916251085335,0.10964115881952381,0.11929338353102141
96,0.128900898210771,0.10863598073912022,0.11840042926237145
97,0.12780277413467522,0.1079412687790875,0.11738681129808495
98,0.12658645861303797,0.10674858067873705,0.11632397800021473
99,0.12527647278217474,0.10591017345355141,0.11510460055329548
100,0.12381594391269196,0.10448480212822259,0.1138407489714351
101,0.12225154920839842,0.10348130594694704,0.11236737964345585
102,0.12048740043496375,0.10176066559302288,0.11086330799057333
103,0.11861466706021295,0.10056706511671798,0.10906854952824975
104,0.11646228615498888,0.09846227729263202,0.10727562405724324
105,0.1142147851848968,0.09705085370917199,0.10506199086437586
106,0.1115467383451485,0.09443169804653251,0.10292174582423831
107,0.10884923830876292,0.0927750058137724,0.10014155686321226
108,0.10545646012468057,0.08944312522673514,0.0975884994755818
109,0.10224695064243394,0.08752121598906926,0.09400414484492227
110,0.09773954918581818,0.08315930513651915,0.09097659007820626
111,0.09405999276666743,0.08097451028215397,0.08617624771850486
112,0.08756339595703966,0.07504025352963795,0.08263934308109057
113,0.08393613485984575,0.07264015062585538,0.07584998574052505
114,0.07288519301063667,0.06408886706072847,0.07175183728908864
115,0.07221547428321484,0.06157071671557057,0.061487025413016434
116,0.043389058332106156,0.046962070310597515,0.054236322915155684
117,0.03615138345311032,0.01594792015968515,0.027218019422368924
118,0.03726085377924933,0.02285046917873066,0.03004210081594019
119,0.039299617156246074,0.026922462919967992,0.03300977486277507
120,0.04087980269943714,0.029340070827662185,0.03496435921951427
121,0.04238879370337818,0.03161770315191074,0.036759259654848844
122,0.04372660352997163,0.03306654967509814,0.03819790833076534
123,0.04501107728100666,0.03466853579665313,0.03954410559773477
124,0.04623345566084789,0.03572187687313288,0.04074527818137139
125,0.04744472162554019,0.037031433348241695,0.04190976105309836
126,0.048648744180229735,0.037919298652907864,0.04302475888383334
127,0.04987126043589325,0.0391176769927578,0.044139595969822
128,0.051116674964457307,0.039959052398797615,0.045254864277475625
129,0.052398618991147616,0.04114399869898,0.04639255747983404
130,0.053719899599316695,0.04200580613806745,0.047557973573209025
131,0.05508742813181648,0.043232260492137034,0.048758874975291785
132,0.05650229555221592,0.04415231748381848,0.0500019465442374
133,0.057967321553370754,0.04545040627309799,0.05128704127473958
134,0.05948217548884334,0.04644864923393742,0.052620827342820344
135,0.061047032905613835,0.04783299976410996,0.05399865627516856
136,0.06266047335230726,0.048917750100285456,0.05542654045464617
137,0.0643208976945614,0.050392838719748645,0.056897324536517156
138,0.06602607972004526,0.05156460624737724,0.0584160574032272
139,0.0677732031736405,0.05312805580141572,0.05997431990841651
140,0.06955946284655876,0.05438198332351854,0.06157604417208664
141,0.07138120251059077,0.056026705847067926,0.06321236118758007
142,0.07323521665205787,0.057354210394254174,0.06488601078767615
143,0.07511727672517171,0.05906986013998222,0.06658822901393689
144,0.0770239195108591,0.06045977746806161,0.06832053091966876
145,0.07895054320888234,0.06223377557724602,0.07007464921375628
146,0.08089354381858527,0.06367318886962947,0.07185086845167951
147,0.08284810148838778,0.06549147545817186,0.07364170308765419
148,0.0848105706372918,0.06696634023860148,0.07544622028511339
149,0.08677604006433726,0.06881395074286567,0.07725792973875788
150,0.08874090966649462,0.07030958745171745,0.07907470892371556
151,0.09070028464172919,0.07217111493359829,0.08089122673929085
152,0.09265068881324356,0.07367261525203228,0.08270421061664017
153,0.09458733829659965,0.07553259809555873,0.08450961707038296
154,0.09650695251326147,0.07702517430412248,0.08630307295235337
155,0.09840494287449986,0.07886843381821051,0.0880819239165629
156,0.10027828975342029,0.08033772877594075,0.08984075345808405
157,0.10212267532459807,0.08214967073510726,0.09157837603267359
158,0.1039353993329355,0.08358203759187521,0.09328839457293892
159,0.10571248120873239,0.0853489241414625,0.09497115259725149
160,0.10745159016799144,0.08673167865293963,0.09661933852814025
161,0.10914913951441751,0.08844087146294632,0.09823486645546482
162,0.110803207855519,0.08976251525794177,0.09980957727620395
163,0.11241064778364773,0.09140268692705877,0.1013469778195392
164,0.11396997501386807,0.09265309704602376,0.10283812723307083
165,0.11547851425677136,0.09421440535118952,0.10428812654593807
166,0.11693523194387079,0.09538498372886495,0.10568731601977947
167,0.11833794404473819,0.09685920229153144,0.10704236987129269
168,0.11968606568367801,0.09794297852587941,0.10834296843347936
169,0.1209779090025187,0.09932357773478429,0.10959731375232472
170,0.12221331920662248,0.10031525936350805,0.11079448127260398
171,0.12339109553758765,0.10159743280946798,0.11194412937817567
172,0.12451147780258265,0.10249339922121847,0.11303478096336429
173,0.1255737304387612,0.10367403323236246,0.11407745149433664
174,0.12657843590449214,0.1044722719999831,0.11506016358924372
175,0.12752529120914158,0.10554985880104883,0.1159951612281492
176,0.12841515399724857,0.10624984628661693,0.11687002318257562
177,0.1292481135466259,0.10722434446244744,0.11769806236591653
178,0.13002522099715474,0.10782687561048421,0.11846648021425256
179,0.13074691379271286,0.10869952454028642,0.11918946572537993
180,0.1314143419381526,0.10920649945871319,0.11985392736839746
181,0.13202824777315236,0.10997959683754066,0.12047470070767864
182,0.13258977345176948,0.11039377373109238,0.12103851331251249
183,0.1330999291006476,0.11107042693327696,0.12156057579455055
184,0.1335597301218665,0.1113951519688805,0.12202758687640199
185,0.1339704295688645,0.11197901467405702,0.1224548104070159
186,0.13433278331699694,0.11221793931266766,0.12282912369294026
187,0.13464828183469013,0.1127129444770878,0.12316545913559342
188,0.13491727074610638,0.11286973970974468,0.12345115502028749
