,x,y,sigma_x_spr,sigma_y_spr,sigma_xy_spr
0,0.0,0.0,0.06344264728868,0.04489620441828,0.05143617627955
1,9.6,8.8,0.05976050567474,0.03627430097535,0.04321788487249
2,19.2,17.6,0.05729508167929,0.03225866844744,0.04542787644203
3,28.8,26.4,0.06073286065927,0.04100655213942,0.04489950427833
4,38.4,35.2,0.06200091355136,0.05450314901638,0.0574270354284
5,48.0,44.0,0.06580507222764,0.09499293964727,0.09500962887863
6,0.0,8.8,0.06321241329289,0.0208533622482,0.02702580959484
7,9.6,16.48,0.08611449469108,0.03717047992846,0.06047293255301
8,19.2,24.16,0.09694094949242,0.05879678181528,0.08084895098219
9,28.8,31.84,0.09338123191055,0.08368391016751,0.09190979099264
10,38.4,39.52,0.0656642461855,0.09060368055265,0.08596667869315
11,48.0,47.2,0.01411501012898,0.05653209310733,0.04454007588635
12,0.0,17.6,0.02729929462658,0.00570970751633,0.01163693791883
13,9.6,24.16,0.06823141167497,0.01505548957717,0.04742172071141
14,19.2,30.72,0.0508415003728,0.03143633189714,0.0532876708721
15,28.8,37.28,0.03307940097694,0.05488870349231,0.05497059251879
16,38.4,43.84,0.01636240966581,0.07342748545001,0.06289028643947
17,48.0,50.4,-0.00088690818809,0.03281187459561,0.02486160811797
18,0.0,26.4,0.01056901989359,-0.00363771500932,0.02125766157172
19,9.6,31.84,-0.00083906834083,-0.00220592666516,0.02568204008394
20,19.2,37.28,-0.0245225863149,0.01426746678561,0.01788003081535
21,28.8,42.72,-0.02934807019366,0.02694292621572,0.01939483889051
22,38.4,48.16,-0.02093641908594,0.05106407653132,0.04030554191358
23,48.0,53.6,-0.01118382312883,0.02793568711966,0.0200298323117
24,0.0,35.2,-0.05463480110335,-0.01123102838051,0.00118071048362
25,9.6,39.52,-0.11014637012982,-0.01408110465495,-0.01457430453473
26,19.2,43.84,-0.10566591209333,-0.00203862272882,-0.02291183604418
27,28.8,48.16,-0.09399226199364,0.00073002421344,-0.01765585780053
28,38.4,52.48,-0.0635870475888,0.01999156128399,0.0051768543953
29,48.0,56.8,-0.00814311749121,0.03434067664339,0.02029549239136
30,0.0,44.0,-0.25024626409418,-0.03401096849408,-0.05905014278069
31,9.6,47.2,-0.10342632312846,-0.0198495851048,-0.03641140276013
32,19.2,50.4,-0.06323499513794,-0.00545866215176,-0.02433830932801
33,28.8,53.6,-0.0588127026958,-0.02383454372276,-0.02841286238073
34,38.4,56.8,-0.05782082810454,-0.00700048130118,-0.01925032870017
35,48.0,60.0,-0.05484520433078,0.04350170596356,0.00823727234151
