,x,y,sigma_x_spr,sigma_y_spr,sigma_xy_spr
0,0.0,0.0,0.02700278362361,0.01543388191066,0.0220181023685
1,0.57831325301205,0.53012048192771,0.01650539451646,0.01315381210249,0.01468461398849
2,1.1566265060241,1.06024096385542,0.01222439363758,0.00986599933882,0.01103653615157
3,1.73493975903614,1.59036144578313,0.01309797664498,0.01086995861825,0.01192651383498
4,2.31325301204819,2.12048192771084,0.01380000847498,0.01149957586476,0.01261546861736
5,2.89156626506024,2.65060240963855,0.01440063575069,0.01208988714919,0.01319613945695
6,3.46987951807229,3.18072289156627,0.01495870513841,0.01257714527065,0.01372583897789
7,4.04819277108434,3.71084337349398,0.01550076687694,0.01306554252563,0.01423455758587
8,4.62650602409639,4.24096385542169,0.01609476709155,0.01353497332548,0.01476165876583
9,5.20481927710843,4.7710843373494,0.01668876730617,0.01400440412533,0.01528875994579
10,5.78313253012048,5.30120481927711,0.01722467651441,0.01453128654603,0.01582545722401
11,6.36144578313253,5.83132530120482,0.01786209380861,0.01506926946391,0.01640971981111
12,6.93975903614458,6.36144578313253,0.01853849261756,0.01563263502444,0.01702728216607
13,7.51807228915663,6.89156626506024,0.01925460241963,0.01623217497497,0.01768156450333
14,8.09638554216867,7.42168674698795,0.02001017557651,0.01685963277288,0.01837025599521
15,8.67469879518072,7.95180722891566,0.02080377781453,0.01752222984975,0.01909442164022
16,9.25301204819277,8.48192771084337,0.02164223323069,0.01818311440836,0.01984028027971
17,9.83132530120482,9.01204819277108,0.02248068864685,0.01884399896697,0.02058613891921
18,10.40963855421687,9.5421686746988,0.02338626968775,0.01966875255257,0.02144862945574
19,10.98795180722892,10.07228915662651,0.02430322019061,0.02043439363071,0.02228499071189
20,11.56626506024096,10.60240963855422,0.02524141156345,0.02121269204473,0.02314056406284
21,12.14457831325301,11.13253012048193,0.02619702770641,0.02201140190468,0.02401232234775
22,12.72289156626506,11.66265060240964,0.0271651981799,0.02281484084734,0.02489579624351
23,13.30120481927711,12.19277108433735,0.02814196171375,0.02363221585462,0.02578705413016
24,13.87951807228916,12.72289156626506,0.02907264158985,0.02441577751219,0.0266427325446
25,14.4578313253012,13.25301204819277,0.03000332146595,0.02519933916976,0.02749841095905
26,15.03614457831325,13.78313253012048,0.03107713451352,0.02607694854378,0.02846755786524
27,15.6144578313253,14.31325301204819,0.03204295329291,0.02688749259845,0.02934935713556
28,16.19277108433735,14.8433734939759,0.03299513896397,0.0276787115225,0.03022019784611
29,16.7710843373494,15.37349397590362,0.03393031397109,0.02846484788911,0.03107431569353
30,17.34939759036144,15.90361445783132,0.03484422123529,0.02922462735664,0.03191087416195
31,17.92771084337349,16.43373493975904,0.03573394450582,0.02997394189134,0.03272378388728
32,18.50602409638554,16.96385542168675,0.03651550686823,0.03066690844136,0.03346177716466
