,x,y,sigma_x_spr,sigma_y_spr,sigma_xy_spr
0,0.0,0.0,0.03127506971645,0.01795039640789,0.02576994360801
1,1.2,1.1,0.01889476417813,0.01549660249891,0.01708528787398
2,2.4,2.2,0.01390909371863,0.01157037799819,0.01278447268456
3,3.6,3.3,0.01499923622124,0.01282117016427,0.01386588439713
4,4.8,4.4,0.01613512648661,0.01375417864468,0.01493453312142
5,6.0,5.5,0.01739667088498,0.01485625750951,0.01607531098364
6,7.2,6.6,0.01883921623197,0.01600452106397,0.01737821265227
7,8.4,7.7,0.02045186031902,0.0173222375448,0.01881917907383
8,9.6,8.8,0.02219770661718,0.01863524511518,0.02034774672942
9,10.8,9.9,0.02394355291534,0.01994825268556,0.02187631438502
10,12.0,11.0,0.02613090770272,0.02191125584977,0.02391980076522
11,13.2,12.1,0.02818202939321,0.02357164468377,0.0257691062867
12,14.4,13.2,0.0302505345162,0.02527344380744,0.02763628040151
13,15.6,14.3,0.03228998066323,0.02693231332954,0.0294857745958
14,16.8,15.4,0.03426814059828,0.02858054296126,0.03127893025353
15,18.0,16.5,0.03614628038625,0.03011782302076,0.03299257426404
16,19.2,17.6,0.03755330615899,0.03148155049089,0.0343783650432
17,20.4,18.7,0.03896033193173,0.03284527796103,0.03576415582236
18,21.6,19.8,0.04093303505753,0.03415047394539,0.0373738439871
19,22.8,20.9,0.04219151045918,0.03519417666662,0.03853521763402
20,24.0,22.0,0.0432643346491,0.03613533111197,0.03952873617252
21,25.2,23.1,0.04416667643568,0.03688500653554,0.04036131347887
22,26.4,24.2,0.04488459420958,0.03753274744385,0.04103920704996
23,27.6,25.3,0.04545963865299,0.03800391039532,0.04155878464265
24,28.8,26.4,0.04565601626919,0.03832039069772,0.04182218574612
25,30.0,27.5,0.04585239388539,0.03863687100013,0.04208558684959
26,31.2,28.6,0.04626479173141,0.0387514923887,0.04235886839509
27,32.4,29.7,0.04634133494531,0.03875377631009,0.04234159295131
28,33.6,30.8,0.04617210539247,0.03869541526685,0.04230622029669
29,34.8,31.9,0.04607178765683,0.03846640042479,0.04203394073733
30,36.0,33.0,0.04557489256963,0.0382314467249,0.04180273918996
31,37.2,34.1,0.0453347109516,0.03768589535047,0.04124659080371
32,38.4,35.2,0.04426933223798,0.03715132081345,0.04051598269866
33,39.6,36.3,0.04320395352436,0.03661674627644,0.03978537459361
34,40.8,37.4,0.0423644330516,0.03584202064299,0.03882553901175
35,42.0,38.5,0.04169153011366,0.0335263164343,0.0378071977906
36,43.2,39.6,0.0395288033147,0.03354837192755,0.03517420044176
37,44.4,40.7,0.03650847499314,0.02852559807936,0.03505311696644
38,45.6,41.8,0.0412554135175,0.0296673694893,0.02801280564517
39,46.8,42.9,0.03938889152661,0.03302642281785,0.03569162450678
40,48.0,44.0,0.03378932555394,0.04310358280351,0.05872808109161
41,0.0,1.1,0.02100547852037,0.00845748737242,0.01590000783049
42,1.2,2.1825,0.04293916778541,0.02585044945511,0.03475483769978
43,2.4,3.265,0.04673002724594,0.03284284764249,0.03947466014875
44,3.6,4.3475,0.05032467559509,0.03652566298864,0.04299961221302
45,4.8,5.43,0.05399306283731,0.03959820213761,0.04624971780692
