,X,Y
0,0.0,0.0
1,9.6,8.8
2,19.2,17.6
3,28.799999999999997,26.400000000000002
4,38.4,35.2
5,48.0,44.0
6,0.0,8.8
7,9.6,16.48
8,19.200000000000003,24.160000000000004
9,28.8,31.840000000000003
10,38.400000000000006,39.52
11,48.0,47.2
12,0.0,17.6
13,9.6,24.16
14,19.200000000000003,30.720000000000002
15,28.8,37.28
16,38.400000000000006,43.84
17,48.0,50.4
18,0.0,26.400000000000002
19,9.6,31.840000000000003
20,19.200000000000003,37.28
21,28.8,42.720000000000006
22,38.400000000000006,48.16
23,48.0,53.6
24,0.0,35.2
25,9.6,39.52
26,19.200000000000003,43.84
27,28.8,48.160000000000004
28,38.400000000000006,52.48
29,48.0,56.8
30,0.0,44.0
31,9.6,47.2
32,19.2,50.4
33,28.799999999999997,53.6
34,38.4,56.8
35,48.0,60.0
