,X,Y
0,2.1083892343058137,0.009768381696558179
1,2.3252572435869556,0.010380170571211069
2,2.542125252868097,0.010991959445863961
3,2.7589932621492386,0.011603748320516853
4,2.9758612714303805,0.012215537195169743
5,3.192729280711522,0.012827326069822634
6,3.409597289992664,0.013439114944475526
7,3.6264652992738053,0.014050903819128416
8,3.8433333085549473,0.014662692693781308
9,4.060201317836089,0.015274481568434198
10,4.27706932711723,0.01588627044308709
11,4.493937336398371,0.016498059317739983
12,4.710805345679513,0.01710984819239287
13,4.927673354960655,0.017721637067045763
14,5.144541364241797,0.018333425941698657
15,5.361409373522939,0.018945214816351544
16,5.57827738280408,0.019557003691004438
17,5.795145392085222,0.020168792565657324
18,6.012013401366364,0.020780581440310218
19,6.228881410647505,0.021392370314963112
20,6.445749419928647,0.022004159189616
21,6.662617429209788,0.022615948064268893
22,6.87948543849093,0.023227736938921783
23,7.096353447772072,0.023839525813574673
24,7.3132214570532135,0.024451314688227567
25,7.5300894663343545,0.025063103562880454
26,7.746957475615497,0.025674892437533348
27,7.963825484896638,0.026286681312186238
28,8.180693494177781,0.026898470186839128
29,8.39756150345892,0.027510259061492022
30,8.614429512740063,0.028122047936144912
31,8.831297522021206,0.028733836810797803
32,9.048165531302347,0.029345625685450693
33,9.265033540583488,0.029957414560103583
34,9.481901549864629,0.030569203434756477
35,9.698769559145772,0.031180992309409367
36,9.915637568426913,0.03179278118406226
37,10.132505577708056,0.03240457005871515
38,10.349373586989197,0.03301635893336804
39,10.56624159627034,0.03362814780802093
40,10.78310960555148,0.03423993668267382
41,10.999977614832622,0.03485172555732671
42,11.216845624113763,0.035463514431979606
43,11.433713633394905,0.03607530330663249
44,11.650581642676048,0.03668709218128539
45,11.86744965195719,0.037298881055938274
46,12.08431766123833,0.03791066993059117
47,12.301185670519471,0.03852245880524406
48,12.518053679800612,0.03913424767989695
49,12.734921689081755,0.03974603655454984
50,12.951789698362896,0.04035782542920273
51,13.168657707644037,0.04096961430385562
52,13.38552571692518,0.041581403178508516
53,13.602393726206323,0.0421931920531614
54,13.819261735487464,0.0428049809278143
55,14.036129744768605,0.043416769802467184
56,14.252997754049748,0.04402855867712008
57,14.469865763330887,0.04464034755177297
58,14.68673377261203,0.04525213642642586
59,14.903601781893173,0.04586392530107875
60,15.120469791174314,0.04647571417573164
61,15.337337800455455,0.04708750305038453
62,15.554205809736597,0.047699291925037426
63,15.771073819017738,0.04831108079969031
64,15.98794182829888,0.04892286967434321
65,16.204809837580022,0.049534658548996094
66,16.42167784686116,0.05014644742364899
67,16.6385458561423,0.05075823629830188
68,16.855413865423444,0.05137002517295477
69,17.072281874704586,0.05198181404760766
70,17.28914988398573,0.05259360292226055
71,17.506017893266872,0.05320539179691344
72,17.722885902548015,0.053817180671566336
73,17.939753911829154,0.05442896954621922
74,18.156621921110297,0.05504075842087212
75,18.373489930391436,0.055652547295525004
76,18.59035793967258,0.0562643361701779
77,18.80722594895372,0.05687612504483079
78,19.024093958234864,0.057487913919483685
79,19.240961967516004,0.05809970279413657
80,19.457829976797147,0.05871149166878946
81,19.674697986078286,0.05932328054344235
82,19.89156599535943,0.059935069418095246
83,2.10821123575465,0.02930430291631107
84,2.3250814025939874,0.031139679748431723
85,2.541951569433325,0.03297505658055238
86,2.758821736272662,0.034810433412673036
87,2.9756919031119997,0.036645810244793686
88,3.1925620699513377,0.038481187076914336
89,3.409432236790675,0.040316563909035
90,3.626302403630013,0.04215194074115565
91,3.84317257046935,0.043987317573276306
92,4.060042737308688,0.04582269440539696
93,4.276912904148025,0.04765807123751761
94,4.493783070987363,0.04949344806963828
95,4.7106532378267,0.05132882490175893
96,4.927523404666038,0.05316420173387958
97,5.1443935715053755,0.05499957856600024
98,5.361263738344713,0.05683495539812089
99,5.57813390518405,0.05867033223024154
100,5.795004072023389,0.0605057090623622
101,6.011874238862727,0.06234108589448285
102,6.228744405702064,0.0641764627266035
103,6.445614572541401,0.06601183955872415
104,6.662484739380739,0.06784721639084482
105,6.879354906220077,0.06968259322296547
106,7.096225073059415,0.07151797005508612
107,7.313095239898752,0.07335334688720678
108,7.529965406738089,0.07518872371932743
109,7.746835573577426,0.0770241005514481
110,7.963705740416765,0.07885947738356874
111,8.180575907256102,0.0806948542156894
112,8.39744607409544,0.08253023104781006
113,8.614316240934777,0.0843656078799307
114,8.831186407774116,0.08620098471205136
115,9.048056574613453,0.08803636154417202
116,9.26492674145279,0.08987173837629267
117,9.481796908292129,0.09170711520841332
118,9.698667075131466,0.09354249204053397
119,9.915537241970803,0.09537786887265463
120,10.13240740881014,0.09721324570477528
121,10.349277575649479,0.09904862253689595
122,10.566147742488816,0.1008839993690166
123,10.783017909328153,0.10271937620113725
124,10.99988807616749,0.10455475303325791
125,11.216758243006828,0.10639012986537856
126,11.433628409846165,0.10822550669749922
127,11.650498576685504,0.11006088352961987
128,11.86736874352484,0.11189626036174052
129,12.084238910364178,0.11373163719386117
130,12.301109077203517,0.11556701402598182
131,12.517979244042856,0.11740239085810249
132,12.734849410882193,0.11923776769022315
133,12.95171957772153,0.12107314452234379
134,13.168589744560867,0.12290852135446445
135,13.385459911400204,0.1247438981865851
136,13.602330078239543,0.12657927501870575
137,13.81920024507888,0.1284146518508264
138,14.036070411918217,0.13025002868294705
139,14.252940578757554,0.13208540551506773
140,14.469810745596892,0.13392078234718838
141,14.686680912436229,0.13575615917930903
142,14.903551079275566,0.13759153601142968
143,15.120421246114905,0.13942691284355033
144,15.33729141295424,0.141262289675671
145,15.554161579793579,0.14309766650779165
146,15.771031746632918,0.1449330433399123
147,15.987901913472257,0.14676842017203295
148,16.204772080311592,0.1486037970041536
149,16.421642247150928,0.15043917383627425
150,16.63851241399027,0.15227455066839493
151,16.855382580829605,0.15410992750051558
152,17.07225274766894,0.15594530433263623
153,17.28912291450828,0.15778068116475688
154,17.50599308134762,0.15961605799687756
155,17.722863248186957,0.1614514348289982
156,17.939733415026293,0.16328681166111883
157,18.15660358186563,0.1651221884932395
158,18.373473748704967,0.16695756532536016
159,18.590343915544306,0.1687929421574808
160,18.807214082383645,0.17062831898960146
161,19.02408424922298,0.1724636958217221
162,19.240954416062323,0.17429907265384276
163,19.457824582901658,0.17613444948596343
