,X,Y
0,0.0,0.0
1,0.3582089552238806,0.3283582089552239
2,0.7164179104477612,0.6567164179104478
3,1.0746268656716418,0.9850746268656716
4,1.4328358208955223,1.3134328358208955
5,1.7910447761194028,1.6417910447761195
6,2.1492537313432836,1.9701492537313432
7,2.507462686567164,2.298507462686567
8,2.8656716417910446,2.626865671641791
9,3.2238805970149254,2.955223880597015
10,3.5820895522388057,3.283582089552239
11,3.9402985074626864,3.611940298507463
12,4.298507462686567,3.9402985074626864
13,4.656716417910448,4.268656716417911
14,5.014925373134328,4.597014925373134
15,5.3731343283582085,4.925373134328359
16,5.731343283582089,5.253731343283582
17,6.08955223880597,5.582089552238806
18,6.447761194029851,5.91044776119403
19,6.805970149253731,6.2388059701492535
20,7.164179104477611,6.567164179104478
21,7.522388059701492,6.895522388059701
22,7.880597014925373,7.223880597014926
23,8.238805970149253,7.552238805970149
24,8.597014925373134,7.880597014925373
25,8.955223880597014,8.208955223880597
26,9.313432835820896,8.537313432835822
27,9.671641791044776,8.865671641791044
28,10.029850746268655,9.194029850746269
29,10.388059701492537,9.522388059701493
30,10.746268656716417,9.850746268656717
31,11.104477611940299,10.17910447761194
32,11.462686567164178,10.507462686567164
33,11.820895522388058,10.835820895522389
34,12.17910447761194,11.164179104477611
35,12.53731343283582,11.492537313432836
36,12.895522388059701,11.82089552238806
37,13.253731343283581,12.149253731343284
38,13.611940298507461,12.477611940298507
39,13.970149253731343,12.805970149253731
40,14.328358208955223,13.134328358208956
41,14.686567164179104,13.462686567164178
42,15.044776119402984,13.791044776119403
43,15.402985074626864,14.119402985074627
44,15.761194029850746,14.447761194029852
45,16.119402985074625,14.776119402985074
46,16.477611940298505,15.104477611940299
47,16.83582089552239,15.432835820895523
48,17.19402985074627,15.761194029850746
49,17.55223880597015,16.08955223880597
50,17.91044776119403,16.417910447761194
51,18.268656716417908,16.746268656716417
52,18.62686567164179,17.074626865671643
53,18.98507462686567,17.402985074626866
54,19.34328358208955,17.73134328358209
55,19.70149253731343,18.059701492537314
56,20.05970149253731,18.388059701492537
57,20.417910447761194,18.71641791044776
58,20.776119402985074,19.044776119402986
59,21.134328358208954,19.37313432835821
60,21.492537313432834,19.701492537313435
61,21.850746268656714,20.029850746268657
62,22.208955223880597,20.35820895522388
63,22.567164179104477,20.686567164179106
64,22.925373134328357,21.01492537313433
65,23.283582089552237,21.34328358208955
66,23.641791044776117,21.671641791044777
67,24.0,22.0
68,24.35820895522388,22.328358208955223
69,24.71641791044776,22.65671641791045
70,25.07462686567164,22.98507462686567
71,25.43283582089552,23.313432835820898
72,25.791044776119403,23.64179104477612
73,26.149253731343283,23.970149253731343
74,26.507462686567163,24.29850746268657
75,26.865671641791042,24.62686567164179
76,27.223880597014922,24.955223880597014
77,27.582089552238806,25.28358208955224
78,27.940298507462686,25.611940298507463
79,28.298507462686565,25.940298507462686
80,28.656716417910445,26.26865671641791
81,29.014925373134325,26.597014925373134
82,29.37313432835821,26.925373134328357
83,29.73134328358209,27.253731343283583
84,30.089552238805968,27.582089552238806
85,30.447761194029848,27.910447761194032
86,30.805970149253728,28.238805970149254
87,31.16417910447761,28.567164179104477
88,31.52238805970149,28.895522388059703
89,31.88059701492537,29.223880597014926
90,32.23880597014925,29.55223880597015
91,32.59701492537313,29.880597014925375
92,32.95522388059701,30.208955223880597
93,33.31343283582089,30.53731343283582
94,33.67164179104478,30.865671641791046
95,34.02985074626866,31.19402985074627
96,34.38805970149254,31.52238805970149
97,34.74626865671642,31.850746268656717
98,35.1044776119403,32.17910447761194
99,35.46268656716418,32.507462686567166
100,35.82089552238806,32.83582089552239
101,36.179104477611936,33.16417910447761
102,36.537313432835816,33.492537313432834
103,36.895522388059696,33.820895522388064
104,37.25373134328358,34.149253731343286
105,37.61194029850746,34.47761194029851
106,37.97014925373134,34.80597014925373
107,38.32835820895522,35.134328358208954
108,38.6865671641791,35.46268656716418
109,39.04477611940298,35.791044776119406
110,39.40298507462686,36.11940298507463
111,39.76119402985074,36.44776119402985
112,40.11940298507462,36.776119402985074
113,40.4776119402985,37.1044776119403
114,40.83582089552239,37.43283582089552
115,41.19402985074627,37.76119402985075
116,41.55223880597015,38.08955223880597
117,41.91044776119403,38.417910447761194
118,42.26865671641791,38.74626865671642
119,42.62686567164179,39.07462686567164
120,42.98507462686567,39.40298507462687
121,43.34328358208955,39.73134328358209
122,43.70149253731343,40.059701492537314
123,44.05970149253731,40.38805970149254
124,44.417910447761194,40.71641791044776
125,44.776119402985074,41.04477611940298
126,45.134328358208954,41.37313432835821
127,45.492537313432834,41.701492537313435
128,45.850746268656714,42.02985074626866
129,46.208955223880594,42.35820895522388
130,46.56716417910447,42.6865671641791
131,46.92537313432835,43.01492537313433
132,47.28358208955223,43.343283582089555
133,47.64179104477612,43.67164179104478
134,48.0,44.0
135,0.0,0.3283582089552239
136,0.3582089552238805,0.6551570505680552
137,0.7164179104477613,0.9819558921808866
138,1.074626865671642,1.3087547337937182
139,1.4328358208955225,1.6355535754065498
140,1.7910447761194028,1.9623524170193805
141,2.1492537313432836,2.289151258632212
142,2.5074626865671634,2.615950100245043
143,2.865671641791044,2.9427489418578747
144,3.223880597014926,3.2695477834707067
145,3.5820895522388057,3.5963466250835374
146,3.940298507462687,3.923145466696369
147,4.298507462686566,4.249944308309201
148,4.656716417910447,4.576743149922032
149,5.014925373134328,4.903541991534862
150,5.3731343283582085,5.230340833147693
151,5.731343283582089,5.557139674760525
152,6.08955223880597,5.883938516373357
153,6.447761194029851,6.210737357986189
154,6.805970149253731,6.53753619959902
155,7.164179104477611,6.864335041211851
156,7.522388059701493,7.191133882824683
157,7.880597014925373,7.5179327244375145
158,8.238805970149253,7.844731566050344
159,8.597014925373134,8.171530407663177
160,8.955223880597014,8.498329249276008
161,9.313432835820898,8.82512809088884
162,9.671641791044777,9.151926932501672
163,10.029850746268657,9.478725774114501
164,10.388059701492537,9.805524615727334
165,10.746268656716417,10.132323457340165
166,11.104477611940297,10.459122298952998
167,11.462686567164178,10.785921140565828
168,11.820895522388057,11.112719982178659
169,12.17910447761194,11.43951882379149
170,12.537313432835818,11.766317665404321
171,12.895522388059703,12.093116507017156
172,13.253731343283583,12.419915348629985
173,13.61194029850746,12.746714190242814
174,13.970149253731341,13.073513031855647
175,14.328358208955219,13.400311873468475
176,14.686567164179102,13.72711071508131
177,15.044776119402982,14.053909556694142
178,15.402985074626868,14.380708398306973
179,15.76119402985075,14.70750723991981
180,16.119402985074625,15.034306081532636
181,16.4776119402985,15.361104923145465
182,16.83582089552239,15.687903764758298
183,17.19402985074627,16.014702606371127
184,17.55223880597015,16.341501447983962
185,17.91044776119403,16.66830028959679
186,18.268656716417908,16.995099131209624
187,18.62686567164179,17.321897972822455
188,18.985074626865675,17.64869681443529
