,x,y,sigma_x_spr,sigma_y_spr,sigma_xy_spr
0,2.0,0.0,0.04958146194031,0.35599334410539,0.03741221594783
1,3.25,0.0,0.03870354191614,0.02075877416965,-0.0065759506968
2,4.5,0.0,0.01434886639993,-0.08651177908081,-0.00179004678817
3,5.75,0.0,0.05057864874495,-0.02339492958391,0.0262714127702
4,7.0,0.0,0.15926799578003,0.16595561890679,0.11045579144533
5,1.96157056080646,0.39018064403226,0.14812847630359,0.10718359521645,-0.01196556695859
6,3.22117792060485,0.73013548302419,-0.02525256031798,0.08637802280951,-0.02532255857334
7,4.48078528040323,1.07009032201613,-0.02202168630373,-0.13430703277858,-0.04193905742074
8,5.74039264020162,1.41004516100806,0.00467014020436,-0.10474104066517,-0.01213720099137
9,7.0,1.75,0.24734034855561,-0.04674931248293,0.21349019481293
10,1.84775906502257,0.76536686473018,0.18613809414746,0.04889986745177,-0.05413501033835
11,3.13581929876693,1.44902514854763,-0.18128949211721,0.13915652287599,0.00660559249429
12,4.42387953251129,2.13268343236509,-0.3721689726441,-0.05262658933313,-0.18542094479616
13,5.71193976625564,2.81634171618254,-0.24706821287559,-0.33100071132957,-0.31110376183664
14,7.0,3.5,0.01530170111906,-0.21566657542015,-0.06937341915336
15,1.66293922460509,1.1111404660392,0.1076132085669,0.03636280996175,-0.04452343225824
16,2.99720441845382,2.1458553495294,-0.51573341435251,0.13774686898504,0.06981049132229
17,4.33146961230254,3.1805702330196,-0.88895475528277,0.37924112157053,-0.47170401495781
18,5.66573480615127,4.2152851165098,-0.53756065471702,-0.89528317509849,-0.97847743840739
19,7.0,5.25,-0.13429016346562,-0.40016694251834,-0.28107363484867
20,1.4142135623731,1.4142135623731,0.04083241322957,0.02321097354845,-0.03789244286042
21,2.81066017177982,2.81066017177982,-0.69619510142247,0.21441144298658,0.32387417956669
22,4.20710678118655,4.20710678118655,-1.84450569951064,0.92164290244195,-1.17931690587445
23,5.60355339059327,5.60355339059327,-0.79560602204006,-1.52625750283843,-1.18109952956802
24,7.0,7.0,0.1053532672798,-1.77416606272123,-0.59709175492946
25,1.1111404660392,1.66293922460509,0.30967444605056,-0.0307778084528,-0.02678349875943
26,2.5833553495294,2.55970441845382,-0.41858153423161,0.17820733604579,0.25025845300192
27,4.0555702330196,3.45646961230254,-1.23642320453966,0.51127443918691,-0.49418038845827
28,5.5277851165098,4.35323480615127,-0.75841531244217,-0.75300398006163,-1.07744930375096
29,7.0,5.25,0.03305221157615,-1.31941856612029,-0.30922501514236
30,0.76536686473018,1.84775906502257,0.3914080753531,-0.03361394457436,0.02539154461819
31,2.32402514854764,2.26081929876693,-0.0497860156893,0.13767356056826,0.14898336578433
32,3.88268343236509,2.67387953251129,-0.72276723624303,0.12843184618448,-0.17046685658982
33,5.44134171618255,3.08693976625564,-0.49931105060968,-0.25536240926543,-0.44870755553638
34,7.0,3.5,-0.0392488441275,-0.86467106951935,-0.02135827535525
35,0.39018064403226,1.96157056080646,0.72427216771592,-0.06200226722241,0.0959207836718
36,2.04263548302419,1.90867792060485,0.07274871948603,0.07149208007282,-0.00320590828659
37,3.69509032201613,1.85578528040323,-0.21987276225427,-0.00693527691669,-0.09224329581548
38,5.34754516100806,1.80289264020162,-0.13769619325559,-0.06936722629251,-0.06746353438657
39,7.0,1.75,0.01042176077227,0.05528370986585,0.01988114610131
40,0.0,2.0,0.68544221643461,-0.11187659483437,0.14148639067403
41,1.75,1.5,-0.00598325010029,0.17446107594474,-0.01308380209619
42,3.5,1.0,-0.10647486815469,-0.07481818488177,-0.03494949226694
43,5.25,0.5,-0.0769145855958,-0.00507975979154,0.02559913637528
44,7.0,0.0,0.01176626208086,0.20413551547916,0.20724502230196
