,x,y,sigma_x_dc,sigma_y_dc,sigma_xy_dc
0,2.0,0.0,-50.45940015477328,-39.24278194845967,-165.50539126496605
1,2.58064516129032,0.0,6.92870320956795,19.23544492530235,139.54052995748805
2,3.16129032258064,0.0,-5.16447945268468,-15.49781652561714,-120.35267584558817
3,3.74193548387097,0.0,4.26808307563621,16.09232599024892,105.59823239472118
4,4.32258064516129,0.0,-3.90558995008045,-13.35292984697952,-93.60243823142422
5,4.90322580645161,0.0,4.7999070749585,9.02610575965822,83.4889194835715
6,5.48387096774194,0.0,-1.91846305318831,-11.90653699147968,-75.29937903868026
7,6.06451612903226,0.0,2.68007547745761,11.41833059455697,68.38970650455089
8,6.64516129032258,0.0,-4.77904741478503,-5.90893523403845,-61.8028447643371
9,7.2258064516129,0.0,-0.29245251441965,9.85869676633406,56.62493372167393
10,7.80645161290323,0.0,-3.5474785831355,-8.8970240535358,-51.9858124789985
11,8.38709677419355,0.0,3.02466617856088,4.82888583344172,47.14816627105981
12,8.96774193548387,0.0,1.38799573172838,-8.59285512053832,-43.85778044493975
13,9.54838709677419,0.0,6.18652377758939,6.41285054672052,39.8558687737854
14,10.12903225806452,0.0,3.37014356934277,-4.78097572140016,-36.80220990838555
15,10.70967741935484,0.0,6.09616223330357,7.47717459476956,33.83263419934054
16,11.29032258064516,0.0,2.93224562647599,-4.14214185183663,-30.87300725395581
17,11.87096774193548,0.0,4.76927245946947,5.98863109977958,28.5308827364252
18,12.45161290322581,0.0,1.91817772805849,-4.62112694172179,-25.85059744768945
19,13.03225806451613,0.0,3.33027044918809,4.92759236777608,23.80139149440147
20,13.61290322580645,0.0,0.9853353739428,-4.37126683218393,-21.4677343784218
21,14.19354838709678,0.0,2.20099801781398,4.5486711063406,19.57837890131399
22,14.7741935483871,0.0,0.42141242275393,-3.95191799039895,-17.53825886954457
23,15.35483870967742,0.0,1.49267854573616,4.16182201659837,15.78986195431211
24,15.93548387096774,0.0,0.18849885402316,-3.76864379252554,-13.96106787992391
25,16.51612903225806,0.0,1.06485230453254,3.6055645910323,12.35408831190018
26,17.09677419354839,0.0,0.12965124381142,-3.80896920794613,-10.68141248586968
27,17.67741935483871,0.0,0.78171395524314,2.92018730943078,9.20664371949665
28,18.25806451612903,0.0,0.14746262031316,-4.0097973263934,-7.66194056743112
29,18.83870967741936,0.0,0.57885910946239,2.13446849356495,6.31451491065111
30,19.41935483870968,0.0,0.13177770998692,-4.33014730396945,-4.89137620561102
31,20.0,0.0,-5.83212880908003,-0.84061581839668,3.75386753481825
32,1.99935815059286,0.05066542862638,50.44566089747084,33.79673283233641,1.26744156255073
33,2.58002401670277,0.05943688722428,-5.1766750055027,-18.24079826968146,0.09602123863153
34,3.16068988281268,0.06820834582218,5.2773118843038,16.97829707353406,0.09517881281831
35,3.74135574892258,0.07697980442008,-4.87341217748502,-12.563601888257,0.24081823895825
36,4.32202161503249,0.08575126301798,4.13115417106747,12.36991866171306,-0.41925931905812
37,4.9026874811424,0.09452272161588,-2.36848720244772,-14.21683143183216,-0.19608746390123
38,5.48335334725231,0.10329418021378,4.59041362205858,9.17878641985504,0.07358710409401
39,6.06401921336221,0.11206563881168,-3.113463687561,-8.04964254767608,0.69256533583853
40,6.64468507947212,0.12083709740958,0.46615571432886,12.1110526837617,0.36711204782398
41,7.22535094558203,0.12960855600748,-5.19359438179643,-6.7194654511672,-0.04666070235139
42,7.80601681169194,0.13838001460538,0.74791435857354,6.70407568250858,-0.71976097328088
43,8.38668267780184,0.14715147320328,-1.00130625911616,-9.76636487362652,-0.67414433449981
44,8.96734854391175,0.15592293180118,5.09671349761851,5.03726536679447,-0.58495434808215
45,9.54801441002166,0.16469439039908,2.9245204635103,-6.53981407050229,-0.13295372457823
46,10.12868027613157,0.17346584899698,6.51690131805893,7.39254735190753,-0.03472241714033
47,10.70934614224148,0.18223730759488,3.35286988095712,-4.08801984796862,0.20589314739159
48,11.29001200835138,0.19100876619278,5.51124487099214,6.82734255142074,0.1440538328883
49,11.87067787446129,0.19978022479068,2.43829130905744,-4.45402695802516,0.28528799118826
50,12.4513437405712,0.20855168338858,4.0165695426425,5.33290766423939,0.18501311777848
