,x,y,ref_stress_x,ref_stress_y,ref_stress_xy,spr_stress_x,spr_stress_y,spr_stress_xy,ann_stress_x,ann_stress_y,ann_stress_xy,err_spr_abs_x,err_spr_abs_y,err_spr_abs_xy,err_ann_abs_x,err_ann_abs_y,err_ann_abs_xy,err_dc_abs_x,err_dc_abs_y,err_dc_abs_xy,err_spr_perc_x,err_spr_perc_y,err_spr_perc_xy,err_ann_perc_x,err_ann_perc_y,err_ann_perc_xy,err_dc_perc_x,err_dc_perc_y,err_dc_perc_xy
0,0.0,0.0,0.0205902030560067,0.0668557576947962,0.1148366060378736,0.0634426472886781,0.05976050567473881,0.05729508167929659,0.06233642250299454,0.02149566262960434,0.03990086540579796,0.0428524442326714,0.007095252020057383,0.05754152435857701,0.04174621944698784,0.020326503354951272,0.006433482122678136,0.04622386119918419,0.002256414519468272,0.0034495542729634787,2.081205518765888,0.10612776318306016,0.5010730144671776,2.0274797355536216,0.30403519540895746,0.05602292112809696,2.2449444074666123,0.03375048907184704,0.030038803757625864
1,9.6,8.8,0.1422594166691461,0.1427355271613027,0.1166942968786006,0.06073286065926989,0.062000913551361655,0.06580507222763711,0.08718226104974747,0.04329138249158859,0.04665859788656235,0.08152655600987621,0.08073461360994104,0.05088922465096349,0.024005671530500927,0.047651061121168264,0.06371183989646483,0.06968225223224778,0.019076398127051725,0.28566352954511526,0.5730837221094699,0.5656238164077007,0.4360900747695028,0.1687457469780796,0.3338416305235536,0.5459721820231328,0.4898252352201638,0.13364856323046925,2.447964786507919
2,19.2,17.6,0.0730416763715676,0.0934367604781762,0.0990475767099714,0.06321241329289282,0.08611449469107862,0.09694094949242371,0.10840312391519547,0.0721656009554863,0.05467227101325989,0.00982926307867478,0.007322265787097576,0.002106627217547688,0.0013145718865326533,0.0013162248064652327,0.005348237530007391,0.014087078244805151,0.011290573839064774,0.017991936967103286,0.13457061183361538,0.07836600658696659,0.021268841576167586,0.017997559090037085,0.014086798383519087,0.05399665198945719,0.19286356700171145,0.1208365292341432,0.18164944125575955
3,28.799999999999997,26.400000000000002,0.0942799388587405,0.0760363819008616,0.0146923746271445,0.0933812319105545,0.06566424618549897,0.014115010128980237,0.11825374513864517,0.10298015922307968,0.06323464214801788,0.000898706948186001,0.010372135715362621,0.0005773644981642637,0.0005172356188227478,0.012963365197732779,0.016133411665408447,0.014385290788537744,0.04044488167237929,0.006584578858285017,0.009532324257576497,0.13641016913306195,0.03929688105676052,0.00548616837350437,0.1704889800600295,1.098080608127266,0.15258061219249627,0.5319148631389705,0.44816301145220294
4,38.4,35.2,0.0802073834915385,0.072637358518467,0.0513428009771747,0.02729929462658438,0.06823141167496714,0.05084150037279964,0.09508446604013443,0.11404984444379807,0.06456360220909119,0.052908088864954114,0.004405946843499861,0.0005013006043750601,0.017315356292270156,0.007137330087051447,0.001557596745435659,0.002288089127276724,0.016687381987151584,0.0074759609901193375,0.6596411273101269,0.06065676028650894,0.00976379540722606,0.21588232327883936,0.09825976925134032,0.03033719851256488,0.028527163306830805,0.2297355290378443,0.1456087484094002
5,48.0,44.0,0.0383977944880937,0.0168297144289417,0.0231114974973829,0.03307940097693717,0.016362409665809614,-0.0008869081880901825,0.05298245698213577,0.11060675233602524,0.06127845495939255,0.005318393511156531,0.000467304763132087,0.02399840568547308,0.0015929172665093833,0.005624465394456889,0.020969708895507595,0.020853872426350097,0.01389122031627733,0.2129830478129553,0.138507786242922,0.027766648394726947,1.038375193480674,0.04148460315873901,0.33419850456788597,0.907328004075987,0.5431007875417536,0.82539845669567,9.215458575848366
6,0.0,8.8,0.03745647187031,0.0028618675757697,-0.0195075389431791,0.010569019893593145,-0.0008390683408312344,-0.024522586314900695,0.07172710448503494,0.0260273739695549,0.04165733605623245,0.02688745197671686,0.0037009359166009343,0.005015047371721596,0.03444426919019907,0.02472970160735158,0.0025934535576029143,0.04680106726660782,0.0023935008001467785,0.009321938030789198,0.7178319428966103,1.2931890867122204,0.25708252518830066,0.9195812491219024,8.641106184202293,0.13294621967215026,1.2494787931082436,0.8363422614000741,0.47786335621022336
7,9.6,16.48,-0.0255432368604206,-0.0297933361588941,0.0304406771828293,-0.029348070193658978,-0.020936419085941148,-0.011183823128833878,0.09212053567171097,0.045159243047237396,0.04706369712948799,0.0038048333332383784,0.008856917072952952,0.041624500311663176,0.0038529948679469975,0.005832641488216914,0.055933449642813125,0.003999492875521805,0.023170174172121794,0.10990702846010172,0.1489565850259953,0.2972784593748467,1.3673973171379494,0.1508420756931255,0.19577000229548702,1.8374574687308058,0.15657737104254954,0.7776965308131457,3.610531651447527
8,19.200000000000003,24.160000000000004,-0.0665207895735182,-0.1099219356672112,-0.1009092181853917,-0.05463480110335301,-0.11014637012981968,-0.10566591209333075,0.10439581423997879,0.07196005433797836,0.054724011570215225,0.011885988470165192,0.00022443446260847488,0.00475669390793905,0.001963118026582167,0.018340300490075734,0.006605572991814884,0.03034646669932771,0.011253982046068353,0.009745070155919758,0.17868080860689273,0.0020417622856274157,0.0471383486412509,0.029511345838920715,0.16684841272811113,0.06546055068704468,0.4561952269942475,0.10238158542021857,0.09657264550415989
9,28.8,31.840000000000003,-0.0940217070398717,-0.0690458731411728,0.0342385796203865,-0.09399226199363873,-0.06358704758880472,-0.00814311749121333,0.09376270323991776,0.09492462128400803,0.06012970581650734,2.9445046232964844e-05,0.005458825552368082,0.04238169711159983,0.013197309535542018,0.00255502924907533,0.08653671567585601,0.014934907600090641,0.015674033125331693,0.23792957353811933,0.0003131728529506288,0.07906085192386285,1.2378345591872835,0.14036449614710192,0.03700480756976247,2.5274621971855957,0.1588453142395852,0.227008978411848,6.949166004434663
