,x,y,ref_stress_x,ref_stress_y,ref_stress_xy,spr_stress_x,spr_stress_y,spr_stress_xy,ann_stress_x,ann_stress_y,ann_stress_xy,err_spr_abs_x,err_spr_abs_y,err_spr_abs_xy,err_ann_abs_x,err_ann_abs_y,err_ann_abs_xy,err_dc_abs_x,err_dc_abs_y,err_dc_abs_xy,err_spr_perc_x,err_spr_perc_y,err_spr_perc_xy,err_ann_perc_x,err_ann_perc_y,err_ann_perc_xy,err_dc_perc_x,err_dc_perc_y,err_dc_perc_xy
0,0.0,0.0,0.0205902030560067,0.0668557576947962,0.1148366060378736,0.0634426472886781,0.05976050567473881,0.05729508167929659,0.05664428323507309,0.03201038017868996,0.02790643461048603,0.0428524442326714,0.007095252020057383,0.05754152435857701,0.03605408017906639,0.013787084061547647,0.002376573932427739,0.04622386119918419,0.002256414519468272,0.0034495542729634787,2.081205518765888,0.10612776318306016,0.5010730144671776,1.7510308218426467,0.2062213418399532,0.020695264466836776,2.2449444074666123,0.03375048907184704,0.030038803757625864
1,9.6,8.8,0.1422594166691461,0.1427355271613027,0.1166942968786006,0.06073286065926989,0.062000913551361655,0.06580507222763711,0.08064284175634384,0.041842762380838394,0.05306728184223175,0.08152655600987621,0.08073461360994104,0.05088922465096349,0.008497176259295025,0.029264048937502035,0.046664963644767285,0.06968225223224778,0.019076398127051725,0.28566352954511526,0.5730837221094699,0.5656238164077007,0.4360900747695028,0.059730149738044955,0.20502288056449527,0.3998906964006457,0.4898252352201638,0.13364856323046925,2.447964786507919
2,19.2,17.6,0.0730416763715676,0.0934367604781762,0.0990475767099714,0.06321241329289282,0.08611449469107862,0.09694094949242371,0.11246003210544586,0.054878488183021545,0.08642542362213135,0.00982926307867478,0.007322265787097576,0.002106627217547688,0.008157520382874359,0.006848690681614006,0.006200889424099951,0.014087078244805151,0.011290573839064774,0.017991936967103286,0.13457061183361538,0.07836600658696659,0.021268841576167586,0.11168309365432058,0.07329760413957885,0.0626051603691147,0.19286356700171145,0.1208365292341432,0.18164944125575955
3,28.799999999999997,26.400000000000002,0.0942799388587405,0.0760363819008616,0.0146923746271445,0.0933812319105545,0.06566424618549897,0.014115010128980237,0.13376224040985107,0.06499797850847244,0.11225338280200958,0.000898706948186001,0.010372135715362621,0.0005773644981642637,0.002115978378064459,0.004166457236364218,0.02580050273701413,0.014385290788537744,0.04044488167237929,0.006584578858285017,0.009532324257576497,0.13641016913306195,0.03929688105676052,0.022443569689144863,0.05479557459475865,1.756047159956506,0.15258061219249627,0.5319148631389705,0.44816301145220294
4,38.4,35.2,0.0802073834915385,0.072637358518467,0.0513428009771747,0.02729929462658438,0.06823141167496714,0.05084150037279964,0.11347147822380066,0.06583554297685623,0.1139523983001709,0.052908088864954114,0.004405946843499861,0.0005013006043750601,0.011372415580295059,0.008304903121814783,0.0015343099557799736,0.002288089127276724,0.016687381987151584,0.0074759609901193375,0.6596411273101269,0.06065676028650894,0.00976379540722606,0.14178763955683452,0.11433377109526058,0.02988364340430271,0.028527163306830805,0.2297355290378443,0.1456087484094002
5,48.0,44.0,0.0383977944880937,0.0168297144289417,0.0231114974973829,0.03307940097693717,0.016362409665809614,-0.0008869081880901825,0.07002933323383331,0.06271927803754807,0.1052650660276413,0.005318393511156531,0.000467304763132087,0.02399840568547308,0.00047724497618421846,0.008860606450279262,0.013301779961410305,0.020853872426350097,0.01389122031627733,0.2129830478129553,0.138507786242922,0.027766648394726947,1.038375193480674,0.012428968448492568,0.5264858466666473,0.5755481644110934,0.5431007875417536,0.82539845669567,9.215458575848366
6,0.0,8.8,0.03745647187031,0.0028618675757697,-0.0195075389431791,0.010569019893593145,-0.0008390683408312344,-0.024522586314900695,0.06488415598869324,0.03538631275296211,0.03654537349939346,0.02688745197671686,0.0037009359166009343,0.005015047371721596,0.016113978276617223,0.012456486849909104,0.004178661437146219,0.04680106726660782,0.0023935008001467785,0.009321938030789198,0.7178319428966103,1.2931890867122204,0.25708252518830066,0.43020544840449915,4.352572758912134,0.21420751481351302,1.2494787931082436,0.8363422614000741,0.47786335621022336
7,9.6,16.48,-0.0255432368604206,-0.0297933361588941,0.0304406771828293,-0.029348070193658978,-0.020936419085941148,-0.011183823128833878,0.0865880697965622,0.04427856206893921,0.059300437569618225,0.0038048333332383784,0.008856917072952952,0.041624500311663176,8.974062523613852e-05,0.0089561260401235,0.051396813469088,0.003999492875521805,0.023170174172121794,0.10990702846010172,0.1489565850259953,0.2972784593748467,1.3673973171379494,0.003513283211776193,0.30060836397638063,1.688425430235811,0.15657737104254954,0.7776965308131457,3.610531651447527
8,19.200000000000003,24.160000000000004,-0.0665207895735182,-0.1099219356672112,-0.1009092181853917,-0.05463480110335301,-0.11014637012981968,-0.10566591209333075,0.10524846613407135,0.05338772013783455,0.08253949880599976,0.011885988470165192,0.00022443446260847488,0.00475669390793905,0.0011663940450273302,0.014904316236192372,0.002742938704046932,0.03034646669932771,0.011253982046068353,0.009745070155919758,0.17868080860689273,0.0020417622856274157,0.0471383486412509,0.017534278418903034,0.13559000890700476,0.027182241160639758,0.4561952269942475,0.10238158542021857,0.09657264550415989
9,28.8,31.840000000000003,-0.0940217070398717,-0.0690458731411728,0.0342385796203865,-0.09399226199363873,-0.06358704758880472,-0.00814311749121333,0.09639591723680496,0.05714131146669388,0.09178651124238968,2.9445046232964844e-05,0.005458825552368082,0.04238169711159983,0.001983233529529088,0.0042660741449561945,0.08615660195496215,0.014934907600090641,0.015674033125331693,0.23792957353811933,0.0003131728529506288,0.07906085192386285,1.2378345591872835,0.02109335803367259,0.061786084393974997,2.5163602845154935,0.1588453142395852,0.227008978411848,6.949166004434663
10,38.400000000000006,39.52,-1.3590334779408997,-0.2203365195185332,-0.2093052446189294,-0.25024626409419143,-0.10342632312846309,-0.06323499513793977,0.07186992466449738,0.057857856154441833,0.09309744834899902,1.1087872138467083,0.11691019639007011,0.14607024948098962,1.2218959755090302,0.054064773359933344,0.03243778937486508,0.8608965936511407,0.03350742672578452,0.08940965165000597,0.8158645330258201,0.5305983622031227,0.6978814589521238,0.8990918879793532,0.24537363791564196,0.1549783878274182,0.6334623889880205,0.15207386773197218,0.42717348919177456
11,48.0,47.2,-0.19614324542915,-0.1546638206623312,-0.0216108815626707,-0.05881270269579562,-0.05782082810454215,-0.05484520433078193,0.04049287736415863,0.05643010511994362,0.08888903260231018,0.13733054273335438,0.09684299255778905,0.03323432276811123,0.03608656498824728,0.026810367502998922,0.06649551970199681,0.13761615259517404,0.1911973938590663,0.04331719038617084,0.7001543307437539,0.6261515598351919,1.5378513214156957,0.1839806663201273,0.17334608306057878,3.076946190703162,0.7016104597131444,1.236212793918345,2.0044157042160773
12,0.0,17.6,0.0068634010186689,0.0531925820494846,0.0889340921869523,0.044896204418281176,0.03627430097534828,0.032258668447437674,0.06883496791124344,0.0370049923658371,0.04068753495812416,0.03803280339961228,0.016918281074136322,0.05667542373951462,0.02514697916002106,0.011349819668646205,0.03405560400393075,0.015407953733061397,0.016006352964656814,0.006995242376375069,5.541393151319669,0.31805715049510835,0.6372744393721892,3.6639239192959336,0.21337222656511703,0.3829308105191084,2.2449444074666123,0.30091325421590254,0.07865647699725838
13,9.6,24.16,0.1063874284147717,0.0996344689256324,0.0298207686705733,0.04100655213942049,0.05450314901638411,0.09499293964727498,0.06433245539665222,0.040028348565101624,0.04818787798285484,0.0653808762753512,0.045131319909248284,0.06517217097670168,0.04138944990629925,0.03379892594877616,0.03289850936697476,0.010241274362146224,0.08828846662555388,0.06559899329742512,0.6145545319551421,0.452968941330279,2.1854624773979294,0.3890445565140891,0.3392292478018208,1.103207959875244,0.09626395256231461,0.8861237238234569,2.199775398886926
14,19.200000000000003,30.720000000000002,0.0243472254571892,0.0307678333705533,0.0576225818844746,0.020853362248202778,0.037170479928456214,0.05879678181528171,0.04980849102139473,0.04174137860536575,0.052199386060237885,0.0034938632089864217,0.006402646557902913,0.0011741999308071127,0.011039087295772913,0.013510728698385908,0.004234861746640048,0.004695692748268383,0.0028814457442548104,0.00752789839779984,0.14350149322475514,0.2080954638824402,0.02037742656448861,0.4534022702169258,0.43911862547060276,0.07349309260613082,0.1928635670017114,0.09365123990214178,0.13064146297526633
15,28.8,37.28,0.0811770730825477,0.0878789191136391,0.0935832414421229,0.08368391016751608,0.09060368055265218,0.05653209310733568,0.037920549511909485,0.04542272537946701,0.06120464950799942,0.0025068370849683913,0.002724761439013082,0.037051148334787225,0.024035761615853815,0.030021062959197264,0.037153136322179287,0.003558867084595324,0.027247872051293046,0.022003636410717217,0.030881097208558233,0.03100585972717307,0.39591648850613625,0.2960905179645024,0.3416184821342198,0.39700629888051975,0.04384079087178184,0.3100615292736809,0.23512368316848153
