,sigma_x_ref,sigma_y_ref,sigma_xy_ref
0,-0.0008657317915529428,0.2543494542226159,0.00026217329231381653
1,0.05414037977000233,-0.11156973414770557,-0.03165575158771986
2,0.07745622968295666,-0.12974708834612958,0.011039399036661292
3,0.038488231501188234,-0.011353336379360056,0.0327510375611444
4,-0.036807544395868474,0.22597390531808764,0.0016375502439559821
5,-0.11748556309827005,-0.009640950334628112,-0.0693500926662343
6,-0.10319250127356983,-0.2820153912041704,-0.07844712695777532
7,0.005307823905769556,0.0010939311682791227,-0.014594464746143164
8,0.026848580631716634,0.18676234957753818,0.03392542436733612
9,-0.5853876627387862,0.1594149061426895,0.06175431324792074
10,-0.6834443157960297,-0.07070155960670382,-0.6466674790869635
11,-0.2115122181622668,-0.968679128068093,-0.5068761851149599
12,-0.20847079731987755,0.06205732199722182,-0.09513300796123436
13,-1.269499574935837,0.14136964564530086,0.27198891110000467
14,-1.0208994369034707,1.2780196342704435,-1.5449583676333192
15,-0.24206702467774555,-3.78489714689053,-1.2191627623375507
16,0.576929535030178,0.49755348999928484,0.5338379963733869
17,-1.7903999616598876,-0.09635325483676208,0.021552053842257644
18,-1.1580146243466185,1.5878261605219723,-1.4715226953302776
19,-0.1872662630414426,-3.7635106899653676,-1.3036338664337341
20,0.4039446913725515,0.03764618305787315,0.13798291370671192
21,-0.7656936012298122,0.31249560869263815,0.3389186794870527
22,-1.2258149225561181,0.21155891346923114,-0.8364552347362963
23,-0.46995799589062376,-1.017263232773815,-0.6945961800346391
24,0.7258193482792555,-0.0076020504015843066,0.07397047905015537
25,-0.5413750850805201,0.19716378165632642,0.014417743410523683
26,-0.33222340337832973,-0.2183573009375638,-0.18282987038914805
27,0.036540034950653374,0.00993133321697762,-0.07374449194991724
28,0.022223146785499484,-0.008015394537083012,0.02361391640358966
29,0.12024236768932983,0.09734570548760643,-0.14048115049324483
30,-0.11007867613346879,-0.1023322692562582,-0.0591611964491339
31,-0.14548075111734027,0.033895186385935715,0.047453260940312866
