,X,Y
0,0.09375,0.1717681884765625
1,0.28125,0.3434295654296875
2,0.46875,0.5150909423828125
3,0.65625,0.6867523193359375
4,0.84375,0.8584136962890625
5,1.03125,1.0300750732421875
6,1.21875,1.2017364501953125
7,1.40625,1.3733978271484375
8,1.59375,1.5450592041015625
9,1.78125,1.7167205810546875
10,1.96875,1.8883819580078125
11,2.15625,2.0600433349609375
12,2.34375,2.2317047119140625
13,2.53125,2.4033660888671875
14,2.71875,2.5750274658203125
15,2.90625,2.7466888427734375
16,3.09375,2.9183502197265625
17,3.28125,3.0900115966796875
18,3.46875,3.2616729736328125
19,3.65625,3.4333343505859375
20,3.84375,3.6049957275390625
21,4.03125,3.7766571044921875
22,4.21875,3.9483184814453125
23,4.40625,4.1199798583984375
24,4.59375,4.2916412353515625
25,4.78125,4.4633026123046875
26,4.96875,4.6349639892578125
27,5.15625,4.8066253662109375
28,5.34375,4.9782867431640625
29,5.53125,5.1499481201171875
30,5.71875,5.3216094970703125
31,5.90625,5.4932708740234375
32,6.09375,5.6649322509765625
33,6.28125,5.8365936279296875
34,6.46875,6.0082550048828125
35,6.65625,6.1799163818359375
36,6.84375,6.3515777587890625
37,7.03125,6.5232391357421875
38,7.21875,6.6949005126953125
39,7.40625,6.8665618896484375
40,7.59375,7.0382232666015625
41,7.78125,7.2098846435546875
42,7.96875,7.3815460205078125
43,8.15625,7.5532073974609375
44,8.34375,7.7248687744140625
45,8.53125,7.8965301513671875
46,8.71875,8.068191528320312
47,8.90625,8.239852905273438
48,9.09375,8.411514282226562
49,9.28125,8.583175659179688
50,9.46875,8.754837036132812
51,9.65625,8.926498413085938
52,9.84375,9.098159790039062
53,10.03125,9.269821166992188
54,10.21875,9.441482543945312
55,10.40625,9.613143920898438
56,10.59375,9.784805297851562
57,10.78125,9.956466674804688
58,10.96875,10.128128051757812
59,11.15625,10.299789428710938
60,11.34375,10.471450805664062
61,11.53125,10.643112182617188
62,11.71875,10.814773559570312
63,11.90625,10.986434936523438
64,12.09375,11.158096313476562
65,12.28125,11.329757690429688
66,12.46875,11.501419067382812
67,12.65625,11.673080444335938
68,12.84375,11.844741821289062
69,13.03125,12.016403198242188
70,13.21875,12.188064575195312
71,13.40625,12.359725952148438
72,13.59375,12.531387329101562
73,13.78125,12.703048706054688
74,13.96875,12.874710083007812
75,14.15625,13.046371459960938
76,14.34375,13.218032836914062
77,14.53125,13.389694213867188
78,14.71875,13.561355590820312
79,14.90625,13.733016967773438
80,15.09375,13.904678344726562
81,15.28125,14.076339721679688
82,15.46875,14.248001098632812
83,15.65625,14.419662475585938
84,15.84375,14.591323852539062
85,16.03125,14.762985229492188
86,16.21875,14.934646606445312
87,16.40625,15.106307983398438
88,16.59375,15.277969360351562
89,16.78125,15.449630737304688
90,16.96875,15.621292114257812
91,17.15625,15.792953491210938
92,17.34375,15.964614868164062
93,17.53125,16.136276245117188
94,17.71875,16.307937622070312
95,17.90625,16.479598999023438
96,18.09375,16.651260375976562
97,18.28125,16.822921752929688
98,18.46875,16.994583129882812
99,18.65625,17.166244506835938
100,18.84375,17.337905883789062
101,19.03125,17.509567260742188
102,19.21875,17.681228637695312
103,19.40625,17.852890014648438
104,19.59375,18.024551391601562
105,19.78125,18.196212768554688
106,19.96875,18.367874145507812
107,20.15625,18.539535522460938
108,20.34375,18.711196899414062
109,20.53125,18.882858276367188
110,20.71875,19.054519653320312
111,20.90625,19.226181030273438
112,21.09375,19.397842407226562
113,21.28125,19.569503784179688
114,21.46875,19.741165161132812
115,21.65625,19.912826538085938
116,21.84375,20.084487915039062
117,22.03125,20.256149291992188
118,22.21875,20.427810668945312
119,22.40625,20.599472045898438
120,22.59375,20.771133422851562
121,22.78125,20.942794799804688
122,22.96875,21.114456176757812
123,23.15625,21.286117553710938
124,23.34375,21.457778930664062
125,23.53125,21.629440307617188
126,23.71875,21.801101684570312
127,23.90625,21.972763061523438
128,24.09375,22.144424438476562
129,24.28125,22.316085815429688
130,24.46875,22.487747192382812
131,24.65625,22.659408569335938
132,24.84375,22.831069946289062
133,25.03125,23.002731323242188
134,25.21875,23.174392700195312
135,25.40625,23.346054077148438
136,25.59375,23.517715454101562
137,25.78125,23.689376831054688
138,25.96875,23.861038208007812
139,26.15625,24.032699584960938
140,26.34375,24.204360961914062
141,26.53125,24.376022338867188
142,26.71875,24.547683715820312
143,26.90625,24.719345092773438
144,27.09375,24.891006469726562
145,27.28125,25.062667846679688
146,27.46875,25.234329223632812
147,27.65625,25.405990600585938
148,27.84375,25.577651977539062
149,28.03125,25.749313354492188
150,28.21875,25.920974731445312
151,28.40625,26.092636108398438
152,28.59375,26.264297485351562
153,28.78125,26.435958862304688
154,28.96875,26.607620239257812
155,29.15625,26.779281616210938
156,29.34375,26.950942993164062
157,29.53125,27.122604370117188
158,29.71875,27.294265747070312
159,29.90625,27.465927124023438
160,30.09375,27.637588500976562
161,30.28125,27.809249877929688
162,30.46875,27.980911254882812
163,30.65625,28.152572631835938
164,30.84375,28.324234008789062
165,31.03125,28.495895385742188
166,31.21875,28.667556762695312
167,31.40625,28.839218139648438
168,31.59375,29.010879516601562
169,31.78125,29.182540893554688
170,31.96875,29.354202270507812
171,32.15625,29.525863647460938
172,32.34375,29.697525024414062
173,32.53125,29.869186401367188
174,32.71875,30.040847778320312
175,32.90625,30.212509155273438
176,33.09375,30.384170532226562
177,33.28125,30.555831909179688
178,33.46875,30.727493286132812
179,33.65625,30.899154663085938
180,33.84375,31.070816040039062
181,34.03125,31.242477416992188
182,34.21875,31.414138793945312
183,34.40625,31.585800170898438
184,34.59375,31.757461547851562
185,34.78125,31.929122924804688
186,34.96875,32.10078430175781
187,35.15625,32.27244567871094
188,35.34375,32.44410705566406
189,35.53125,32.61576843261719
190,35.71875,32.78742980957031
191,35.90625,32.95909118652344
192,36.09375,33.13075256347656
193,36.28125,33.30241394042969
194,36.46875,33.47407531738281
195,36.65625,33.64573669433594
196,36.84375,33.81739807128906
197,37.03125,33.98905944824219
198,37.21875,34.16072082519531
199,37.40625,34.33238220214844
200,37.59375,34.50404357910156
201,37.78125,34.67570495605469
202,37.96875,34.84736633300781
203,38.15625,35.01902770996094
204,38.34375,35.19068908691406
205,38.53125,35.36235046386719
206,38.71875,35.53401184082031
207,38.90625,35.70567321777344
208,39.09375,35.87733459472656
209,39.28125,36.04899597167969
210,39.46875,36.22065734863281
211,39.65625,36.39231872558594
212,39.84375,36.56398010253906
213,40.03125,36.73564147949219
214,40.21875,36.90730285644531
215,40.40625,37.07896423339844
216,40.59375,37.25062561035156
217,40.78125,37.42228698730469
218,40.96875,37.59394836425781
219,41.15625,37.76560974121094
220,41.34375,37.93727111816406
221,41.53125,38.10893249511719
222,41.71875,38.28059387207031
223,41.90625,38.45225524902344
224,42.09375,38.62391662597656
225,42.28125,38.79557800292969
226,42.46875,38.96723937988281
227,42.65625,39.13890075683594
228,42.84375,39.31056213378906
229,43.03125,39.48222351074219
230,43.21875,39.65388488769531
231,43.40625,39.82554626464844
232,43.59375,39.99720764160156
233,43.78125,40.16886901855469
234,43.96875,40.34053039550781
235,44.15625,40.51219177246094
236,44.34375,40.68385314941406
237,44.53125,40.85551452636719
238,44.71875,41.02717590332031
239,44.90625,41.19883728027344
240,45.09375,41.37049865722656
241,45.28125,41.54216003417969
242,45.46875,41.71382141113281
243,45.65625,41.88548278808594
244,45.84375,42.05714416503906
245,46.03125,42.22880554199219
246,46.21875,42.40046691894531
247,46.40625,42.57212829589844
