,x,y,sigma_x_dc,sigma_y_dc,sigma_xy_dc
0,0.0,0.0,0.0324195670473,0.0108065223491,0.02711208281265
1,1.2,1.1,0.03534205723792,0.03130434702801,0.03079068610455
2,2.4,2.2,0.04298229299464,0.03071085210628,0.03868071616953
3,3.6,3.3,0.0454295395263,0.03967573728677,0.04132871110149
4,4.8,4.4,0.04905209746198,0.03627612608918,0.04576938487973
5,6.0,5.5,0.0520352356965,0.04607175947083,0.04814888621719
6,7.2,6.6,0.05696250906439,0.04142760910353,0.05314365543243
7,8.4,7.7,0.06105571787245,0.05427734555984,0.05593654655643
8,9.6,8.8,0.06768588061416,0.04810123762891,0.06202027615156
9,10.8,9.9,0.07238546735189,0.06448170844346,0.06515513132512
10,12.0,11.0,0.08051463053325,0.0561889574913,0.07217383645741
11,13.2,12.1,0.08502139219348,0.07605879113807,0.07535190141497
12,14.4,13.2,0.09437214549504,0.06502643585074,0.08291954128931
13,15.6,14.3,0.09780268982411,0.08815498337078,0.0857949451806
14,16.8,15.4,0.10816205170031,0.0738083639133,0.09345848182817
15,18.0,16.5,0.10964984316111,0.09991355549699,0.09572312234329
16,19.2,17.6,0.12092909843509,0.08177132271965,0.10305352998237
17,20.4,18.7,0.11969998380199,0.11060701019991,0.10449014134984
18,21.6,19.8,0.13197118882889,0.08831133480432,0.11114503475721
19,22.8,20.9,0.12740129685849,0.11973308022588,0.1116583043226
20,24.0,22.0,0.14090767548801,0.09305956619156,0.11741892744209
21,25.2,23.1,0.13255080869037,0.12706586185385,0.11703667567197
22,26.4,24.2,0.14767608126211,0.09589835155013,0.12181301431768
23,27.6,25.3,0.13525252098868,0.13264173729071,0.12065077881184
24,28.8,26.4,0.1524439172898,0.09690388456162,0.1244571169087
25,30.0,27.5,0.13580227878076,0.13668068856262,0.12265088252525
26,31.2,28.6,0.1554576251054,0.09622931763038,0.12556815398726
27,32.4,29.7,0.13454032367788,0.13947384335758,0.12318817864231
28,33.6,30.8,0.15687223725075,0.09396312887744,0.12533631809845
29,34.8,31.9,0.13172006863241,0.14127913222664,0.12228930235035
30,36.0,33.0,0.15659000889335,0.08998971038293,0.12382754904606
31,37.2,34.1,0.12741182109425,0.14224674270384,0.11973404869606
32,38.4,35.2,0.15408957888069,0.08384410570343,0.12089178103676
33,39.6,36.3,0.12139475433115,0.14234741920324,0.11489727884779
34,40.8,37.4,0.14817446742412,0.07450998561558,0.11599699904054
35,42.0,38.5,0.11281604047492,0.14116129608852,0.10646049795276
36,43.2,39.6,0.1366051243068,0.06010676827263,0.10769377574057
37,44.4,40.7,0.09846048634409,0.13687406539763,0.09190131845785
38,45.6,41.8,0.11673991457055,0.03787594759294,0.09119421816432
