,x,y,sigma_x_dc,sigma_y_dc,sigma_xy_dc
0,0.0,0.0,0.06681406425519,0.02227135475173,0.04729497233044
1,9.6,8.8,0.06911217221426,0.03718622908483,0.06731294857326
2,19.2,17.6,0.11138705176491,0.09592933456333,0.10544937165686
3,28.8,26.4,0.21194166890139,0.09614615405262,0.1102284758194
4,38.4,35.2,0.16181192528835,0.18792293555119,0.0913599980552
5,48.0,44.0,0.40235782642371,0.09541976196799,0.02964561091847
6,0.0,8.8,0.08712875461637,0.02904291820546,0.05153962383446
7,9.6,16.48,0.08214618663911,0.03364927911481,0.07263274309815
8,19.2,24.16,0.08105563974287,0.05009468348667,0.08700573643586
9,28.8,31.84,0.0798946480702,0.08473594016714,0.09963568437774
10,38.4,39.52,0.11648126357324,0.11512679116493,0.05406693512189
11,48.0,47.2,0.02127695348543,0.0715796050314,0.04696008895029
12,0.0,17.6,0.08249547261881,0.02749849087294,0.0510553024715
13,9.6,24.16,0.05594997653131,-0.00051067551439,0.05443672402985
14,19.2,30.72,0.04386683998705,0.02305873720691,0.06685197200753
15,28.8,37.28,0.05925166691444,0.08772214174817,0.03257556041183
16,38.4,43.84,0.00293849411266,0.03354210066322,0.07354005013808
17,48.0,50.4,0.23609454531034,0.23131132824731,0.00382463400154
18,0.0,26.4,-0.0093445953963,-0.0031148651321,0.04004322321957
19,9.6,31.84,0.00525536837592,-0.02338325632143,0.0413817522958
20,19.2,37.28,-0.01018560091239,0.04309519722142,0.00295017390122
21,28.8,42.72,-0.02954272973594,0.01575748704847,0.02423296308897
22,38.4,48.16,-0.00662316198677,0.04785108948162,0.02794751758253
23,48.0,53.6,-0.07946635127727,0.09312556743313,0.02006886507133
24,0.0,35.2,-0.09686725627284,-0.03228908542428,0.03597427500346
25,9.6,39.52,-0.09866795362114,0.0063745997413,-0.02691893106454
26,19.2,43.84,-0.11065428834131,-0.0243055665133,-0.01926666792888
27,28.8,48.16,-0.07908679943978,0.04537107002744,-0.03089194322144
28,38.4,52.48,-0.0847199062665,-0.06270880689901,0.02832555745883
29,48.0,56.8,0.27216815315851,0.27273002617429,-0.080928057959
30,0.0,44.0,-0.49813688428975,-0.16604562809658,0.06360157378858
31,9.6,47.2,-0.18682909279274,0.02981463168615,-0.10207584353743
32,19.2,50.4,-0.29871489626893,-0.13787307668709,0.01981758351218
33,28.8,53.6,-0.05852709283398,0.11798083650056,-0.13036419848984
34,38.4,56.8,-0.34586121452139,-0.2378309423232,0.12432750674576
35,48.0,60.0,0.0217063088235,0.26957355584161,-0.24071358578512
