,x,y,sigma_x_dc,sigma_y_dc,sigma_xy_dc
0,0.0,0.0,0.02494648602647,0.00831549534216,0.0208064440257
1,0.35820895522388,0.32835820895522,0.02713163233985,0.02353464243278,0.02367791226406
2,0.71641791044776,0.65671641791045,0.03331600498795,0.02428641626296,0.02973823956362
3,1.07462686567164,0.98507462686567,0.03561613363379,0.02978792486401,0.03177836402318
4,1.43283582089552,1.3134328358209,0.03803111762839,0.02955916563307,0.03436341469188
5,1.7910447761194,1.64179104477612,0.03945740769824,0.03324516814502,0.03560705882492
6,2.14925373134328,1.97014925373134,0.04104342765589,0.03254784941575,0.03738745121535
7,2.50746268656716,2.29850746268657,0.04206749339504,0.03574606837624,0.03825236705271
8,2.86567164179104,2.62686567164179,0.04336080156798,0.03463708194587,0.0397315824511
9,3.22388059701493,2.95522388059702,0.04419176591696,0.03782835513256,0.04039190223122
10,3.58208955223881,3.28358208955224,0.04540911710103,0.03633093488625,0.04177895852683
11,3.94029850746269,3.61194029850746,0.04615713342303,0.03975394660735,0.04232661624723
12,4.29850746268657,3.94029850746269,0.04740988638987,0.03787594603545,0.04373202169249
13,4.65671641791045,4.26865671641791,0.04813592302639,0.04166958475138,0.04421963508572
14,5.01492537313433,4.59701492537313,0.0494875138003,0.03940844980409,0.04570775212321
15,5.37313432835821,4.92537313432836,0.05022413365203,0.04366122957511,0.04616577449325
16,5.73134328358209,5.25373134328358,0.05171256834296,0.04100717420505,0.04777517023607
17,6.08955223880597,5.58208955223881,0.05247428147769,0.04577869637643,0.04822043432701
18,6.44776119402985,5.91044776119403,0.05412294617158,0.0427170025518,0.04997364742793
19,6.80597014925373,6.23880597014925,0.054911993743,0.04804873949228,0.05041420745329
20,7.16417910447761,6.56716417910448,0.05673553831209,0.04456142967815,0.05232310425472
21,7.52238805970149,6.8955223880597,0.05754539641281,0.05048272351743,0.05276121066826
22,7.88059701492537,7.22388059701493,0.0595532024757,0.04654977237329,0.05483019996094
23,8.23880597014925,7.55223880597015,0.06037083907024,0.05308143077867,0.05526422734377
24,8.59701492537313,7.88059701492537,0.06256917464537,0.0486816421938,0.05749231918067
25,8.95522388059701,8.2089552238806,0.06337657755463,0.05583822187004,0.05791806348813
26,9.3134328358209,8.53731343283582,0.06576998475039,0.05094986463978,0.06030025502536
27,9.67164179104478,8.86567164179104,0.06654524193717,0.05874119182758,0.06071183176577
28,10.02985074626866,9.19402985074627,0.06913745395075,0.05334246191963,0.06324007943531
29,10.38805970149254,9.52238805970149,0.06985554868391,0.06177468796374,0.06363056077658
30,10.74626865671642,9.85074626865672,0.07265010821123,0.05584404666642,0.06629448814194
31,11.1044776119403,10.17910447761194,0.07328352789453,0.06492041033547,0.06665636555599
32,11.46268656716418,10.50746268656716,0.07628421233127,0.05843683410291,0.06944379769444
33,11.82089552238806,10.83582089552239,0.07680343343271,0.06815823437746,0.06976932664203
34,12.17910447761194,11.16417910447761,0.08001455398375,0.06110140244486,0.07266670866211
35,12.53731343283582,11.49253731343284,0.08038844369697,0.07146684682183,0.07294817319318
36,12.8955223880597,11.82089552238806,0.08381506231128,0.06381728553035,0.07594091052504
37,13.25373134328358,12.14925373134328,0.08401122386228,0.07482425577495,0.07617083357424
38,13.61194029850746,12.47761194029851,0.08765931712159,0.06656345321307,0.07924357904573
39,13.97014925373134,12.80597014925373,0.0876443965909,0.07820821602672,0.07941489599268
40,14.32835820895522,13.13432835820896,0.09152098580796,0.06931871650456,0.0825518003375
41,14.6865671641791,13.46268656716418,0.09126095209669,0.08159659713284,0.08265800759057
42,15.04477611940298,13.7910447761194,0.09537421199692,0.07206208178344,0.08584294423965
43,15.40298507462686,14.11940298507463,0.0948346170666,0.08496771216448,0.08587823033309
44,15.76119402985074,14.44776119402985,0.09919397044756,0.0747730693697,0.08909500116625
45,16.11940298507462,14.77611940298508,0.0983401936056,0.08830061789449,0.0890543646313
46,16.4776119402985,15.1044776119403,0.10295639566266,0.07743200511295,0.09228689027273
47,16.83582089552239,15.43283582089552,0.10175387310994,0.0915753917907,0.0921662460604
48,17.19402985074627,15.76119402985074,0.10663908632749,0.08002028864032,0.09539874197999
49,17.55223880597015,16.08955223880597,0.10505352525109,0.09477338706578,0.09519501631465
50,17.91044776119403,16.4179104477612,0.11022138368941,0.08252063814723,0.09841215428024
51,18.26865671641791,16.74626865671642,0.10821895878524,0.09787746394845,0.09812336642135
52,18.62686567164179,17.07462686567164,0.11368461913757,0.08491730888121,0.10131041964714
53,18.98507462686567,17.40298507462686,0.11123214855092,0.10087219317428,0.10093574809121
54,19.34328358208955,17.73134328358209,0.11701232445124,0.08719628065926,0.10407871769967
55,19.70149253731343,18.05970149253732,0.11407742171403,0.10374402639052,0.10361854784397
56,20.05970149253731,18.38805970149254,0.12019039740906,0.08934540882067,0.10670426797748
57,20.4179104477612,18.71641791044776,0.116741596021,0.10648142769653,0.10616021817101
58,20.77611940298508,19.04477611940298,0.12320721564026,0.09135453290192,0.10917643722621
59,21.13432835820896,19.37313432835821,0.1192140634591,0.10907496085503,0.10855136042301
60,21.49253731343284,19.70149253731344,0.12605369267646,0.09321553796975,0.11148679639612
61,21.85074626865672,20.02985074626866,0.1214868141997,0.11151732773609,0.11078475524762
62,22.2089552238806,20.35820895522388,0.128723271991,0.09492236485651,0.11362912401141
63,22.56716417910448,20.6865671641791,0.12355439784756,0.11380335517447,0.11285533811926
64,22.92537313432836,21.01492537313433,0.13121185721563,0.09647096737195,0.11559935452003
65,23.28358208955224,21.34328358208955,0.12541382163646,0.11592992947297,0.11476011961981
66,23.64179104477612,21.67164179104478,0.13351767945928,0.09785921672357,0.11739547248802
67,24.0,22.0,0.12706438803934,0.11789588006824,0.11649805243994
68,24.35820895522388,22.32835820895522,0.13564110546381,0.09908675565968,0.11901735584185
69,24.71641791044776,22.65671641791045,0.12850747703813,0.11970181617343,0.11806984935102
70,25.07462686567164,22.98507462686567,0.13758439294824,0.10015480702549,0.12046657356542
71,25.43283582089552,23.3134328358209,0.129746280765,0.12134992231391,0.11947775842975
72,25.7910447761194,23.64179104477612,0.13935140166819,0.10106594328939,0.12174614512109
73,26.14925373134328,23.97014925373134,0.13078550016249,0.12284372038052,0.12072530341614
74,26.50746268656716,24.29850746268657,0.14094727026147,0.10182382497974,0.12286027022447
75,26.86567164179104,24.62686567164179,0.13163101455809,0.12418780700511,0.12181699810901
76,27.22388059701492,24.95522388059702,0.14237806972916,0.10243291674738,0.12381403835024
77,27.5820895522388,25.28358208955224,0.13228953552137,0.12538757562347,0.12275804407043
78,27.94029850746268,25.61194029850746,0.14365044436453,0.10289818987904,0.12461312743772
79,28.29850746268656,25.94029850746268,0.13276825606318,0.12644893251363,0.12355402060482
80,28.65671641791044,26.26865671641791,0.14477125010759,0.10322481952618,0.12526350071324
81,29.01492537313432,26.59701492537314,0.13307450520987,0.12737801542288,0.12421057503335
82,29.37313432835821,26.92537313432836,0.14574719874813,0.10341788373428,0.12577110942194
83,29.73134328358209,27.25373134328358,0.13321541635833,0.12818092221182,0.12473311977941
84,30.08955223880597,27.5820895522388,0.14658451423737,0.10348206963927,0.12614160766543
85,30.44776119402985,27.91044776119403,0.13319761574081,0.12886345537104,0.12512654081602
86,30.80597014925373,28.23880597014926,0.14728860472546,0.10342139003515,0.12638008359633
87,31.16417910447761,28.56716417910448,0.13302693496234,0.12943088643893,0.12539491970217
88,31.52238805970149,28.8955223880597,0.1478637509251,0.10323891099746,0.12649080904284
89,31.88059701492537,29.22388059701492,0.13270814906406,0.12988774240128,0.1255412688301
90,32.23880597014925,29.55223880597015,0.14831280807028,0.1029364884064,0.12647700732455
91,32.59701492537313,29.88059701492538,0.13224473903762,0.13023761420113,0.12556727665734
92,32.95522388059701,30.2089552238806,0.14863691508597,0.10251450805415,0.12634063664083
93,33.31343283582089,30.53731343283582,0.13163867525283,0.13048298562653,0.12547305657218
94,33.67164179104478,30.86567164179104,0.14883520049398,0.10197162041933,0.12608218398635
95,34.02985074626866,31.19402985074627,0.13089021590629,0.13062507914672,0.12525688954047
96,34.38805970149254,31.52238805970149,0.14890446982243,0.10130445696264,0.12570046205795
97,34.74626865671642,31.85074626865672,0.12999771239112,0.13066371380841,0.12491494656835
98,35.1044776119403,32.17910447761194,0.14883885341593,0.10050730952511,0.12519239899425
99,35.46268656716418,32.50746268656716,0.1289574114367,0.13059716916496,0.12444097193417
